,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
192,192,192,192,192,1,Lung,0.5,"GENE1,PDK1,FBXW7,GENE78,ARHGAP15,PLCG2,ST6GAL1,CREB3L2,GENE85,FCHSD2,RALGPS2,DENND5B,MEF2C,GENE16,GENE83",Immune (B cell),B cell,CL:0000236,Alveolar macrophages,CL:0000583,Alveolar macrophages,CL:0000583,T-cells,16. Unknown,CL:0000084,CL:0000747,T cell,cyanophore,alveolar macrophage,alveolar macrophage,-1,-1,-1,-1
193,193,193,193,193,1,Lung,0.5,"GENE50,PIP4K2A,B2M,FYN,GENE98,GENE66,GENE86,GENE83,SKAP1,ARHGAP15,PRKCH,KLRD1,PARP8,AOAH,CD247",Immune (NK cell),natural killer cell,CL:0000623,T lymphocytes,CL:0000084,Type 2 alveolar cells,CL:0002063,T-cells,17. T cell,CL:0000084,CL:0000084,T cell,t cell,T cell,pulmonary alveolar type 2 cell,-1,-1,-1,-1
194,194,194,194,194,1,Lung,0.5,"GENE82,GENE9,GENE36,FYN,FKBP5,GENE25,BCL2,PTPRC,SYTL3,ARHGAP15,GENE2,PARP8,THEMIS,ITK,SKAP1",Immune (T cell),T cell,CL:0000084,Fibroblasts,CL:0000057,Type 1 alveolar cells,CL:0002062,T-cells,18. Dendritic cell,CL:0000084,CL:0000451,T cell,dendritic cell,fibroblast,pulmonary alveolar type 1 cell,0,-1,-1,-1
195,195,195,195,195,1,Lung,0.5,"ZEB2,DOCK8,GENE19,FMNL2,GPCPD1,SLC11A1,PPARG,GENE15,RNF149,GENE24,TFRC,GENE49,PLXDC2,MSR1,GENE97",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,Dendritic cells,CL:0000451,Endothelial cells,CL:0000115,Macrophages,19. T cell,CL:0000235,CL:0000084,macrophage,t cell,dendritic cell,endothelial cell,2,9,6,14
196,196,196,196,196,1,Lung,0.5,"KIT,SAMSN1,GENE20,IL18R1,FER,GENE12,GENE5,GENE17,TPSB2,SLC24A3,SRGN,SYTL3,ARHGAP15,TPSAB1,GENE53",Immune (mast cell),mast cell,CL:0000097,Mast cells,CL:0000097,Fibroblasts,CL:0000057,Mast Cells,20. Adipocyte,CL:0000097,CL:0000136,mast cell,adipocyte,mast cell,fibroblast,0,-1,0,10
197,197,197,197,197,1,Lung,0.5,"GENE45,CALD1,INPP4B,GENE25,GENE34,CACNA1C,TPM1,PRKG1,ACTA2,DMD,EBF1,GENE20,LPP,MYH11,GENE16",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192",Smooth muscle cells,CL:0000192,Goblet cells,CL:0000160,Smooth Muscle Cells,21. Smooth muscle cell,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,goblet cell,-1,-1,-1,-1
198,198,198,198,198,1,Lung,0.5,"PTPRB,PTPRM,GENE19,GENE8,TCF4,LDB2,GENE57,GENE48,ST6GALNAC3,GENE77,TIMP3,PECAM1,CALCRL,EPAS1,EGFL7",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,Endothelial cells,CL:0000115,Basal cells,CL:0000646,Endothelial Cells,22. Endothelial cell,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,basal cell,1,1,1,-1
199,199,199,199,199,1,Lung,0.5,"GENE82,LAMA2,GENE80,GENE56,PLEKHH2,ROBO2,GENE91,LSAMP,RBMS3,PRKG1,ARHGAP6,RORA,SLIT2,PLXDC2,GENE51",Fibroblast,fibroblast,CL:0000057,Myofibroblasts,CL:0000186,Smooth muscle cells,CL:0000192,Neurons,23. Unknown,CL:0000540,CL:0000747,neuron,cyanophore,myofibroblast cell,smooth muscle cell,10,-1,-1,-1
200,200,200,200,200,1,Lung,0.5,"TBXAS1,ZEB2,GENE7,FKBP5,GENE51,CD74,PIK3R5,CHST11,GENE34,GENE17,SRGN,PLXDC2,GENE20,SLC8A1,CTSB",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235",Fibroblasts,CL:0000057,"Endothelial cells, Smooth muscle cells, Epithelial cells",CL:1001602,Dendritic Cells,24. Unknown,CL:0000451,CL:0000747,dendritic cell,cyanophore,fibroblast,cerebral cortex endothelial cell,-1,-1,-1,-1
201,201,201,201,201,1,Lung,0.5,"PLIN2,GHR,ADIPOQ,LPIN1,PPARG,GENE81,GENE69,PLIN1,GENE93,GENE42,FOXO1,GENE76,EBF1,G0S2,ACSL1",Adipocyte,fat cell,CL:0000136,Adipocytes,CL:0000136,"Adipocytes, Macrophages",CL:0000235,Adipocytes,25. Adipocyte,CL:0000136,CL:0000136,adipocyte,adipocyte,adipocyte,macrophage,0,0,0,-1
202,202,202,202,202,1,Lung,0.5,"GENE98,AGER,EMP2,GENE33,CAV1,PDPN,HOPX",Alveolar Type I,type I pneumocyte,CL:0002062,Alveolar epithelial cells (Type I),CL:0002062,"Fibroblasts, Alveolar type I cells",CL:0002062,Alveolar type 1 cells,Alveolar epithelial type I cells,CL:0002062,CL:0002062,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,0,0,0,0
203,203,203,203,203,1,Lung,0.5,"NKX2-1,GENE6,GENE33,SLC34A2,LAMP3,SFTPC,SFTPB",Alveolar Type II,type II pneumocyte,CL:0002063,Alveolar epithelial cells (Type II),CL:4040003,"Alveolar macrophages, Dendritic cells, Lymphocytes",CL:0000916,Alveolar type 2 cells,Alveolar epithelial type II cells,CL:0002063,CL:0002063,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,fetal pre-type II pulmonary alveolar epithelial cell,dendritic epidermal T cell,0,0,1,-1
204,204,204,204,204,1,Lung,0.5,"CD24,GENE27,GENE5,CXCR3,CD1c,FAS,CR2",B cell_memory,memory B cell,CL:0000787,Dendritic cells,CL:0000451,"Ciliated epithelial cells, Type II pneumocytes",CL:4040003,B cells,Dendritic cells,CL:0000236,CL:0000451,b cell,dendritic cell,dendritic cell,fetal pre-type II pulmonary alveolar epithelial cell,3,-1,-1,-1
205,205,205,205,205,1,Lung,0.5,"TUBA1A,HYDIN,FAM92B,GENE10,GENE80,GENE32,FOXJ1,DNAH5,DNAI1,DNAI2,CDHR3,GENE73",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,Ciliated epithelial cells,CL:0000067,"Clara cells, Bronchial epithelial cells",CL:0002328,Ciliated cells,Multiciliated cells,CL:0000064,CL:0005012,ciliated cell,multi-ciliated epithelial cell,ciliated epithelial cell,bronchial epithelial cell,1,-1,0,-1
206,206,206,206,206,1,Lung,0.5,"GENE45,SCGB3A2,GENE40,SCGB1A1,BPIFA1,SCGB3A1,GENE74,SLPI,MUC5B,CYP2F2",Club Epithelial,club cell,CL:0000158,Club cells (Clara cells),CL:0000158,"Fibroblasts, Alveolar type II cells",CL:0002063,Club cells,Club cells,CL:0000158,CL:0000158,club cell,club cell,club cell,pulmonary alveolar type 2 cell,0,0,0,-1
207,207,207,207,207,1,Lung,0.5,"GENE61,GENE27,GENE40,GENE86,NEGR1,COL4A1,GENE100,COL5A1,GENE18,COL1A1,IGFBP5,FBN1,VIM,COL5A2,IL33,GENE45,HGF,GENE54,COL18A1,COL6A3,GENE10,FBLN1,DCN,GENE84,GENE85,SLIT2,FN1,DDR2,CCN2,IGFBP3,COL6A6,IL6,COL3A1,COL6A1,COL1A2,COL6A2,GENE99",Fibroblast,fibroblast,CL:0000057,Endothelial cells,CL:0000115,"Macrophages, Dendritic cells, Endothelial cells",CL:1001572,Fibroblasts,Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,endothelial cell,colon endothelial cell,0,0,-1,-1
208,208,208,208,208,1,Lung,0.5,"RELN,FLT4,GENE72,CCL21,GENE93,MMRN1,PROX1,GENE71,LYVE1",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,Lymphatic endothelial cells,CL:0002138,"Neurons, Lymphatic endothelial cells, Dendritic cells",CL:0002138,Lymphatic endothelial cells,Lymphatic endothelial cells,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,0,0,0,0
209,209,209,209,209,1,Lung,0.5,"GENE9,LYZ,C1QA,PTPRC,GENE77,LYVE1,CD68,MSR1,SLC11A1,MERTK,GENE12,CPM,CD163,MS4A6A,GENE79,RBPJ,MS4A4A,CD74,GENE80,GENE17,GENE71,GENE91,GENE42,CD36,GENE2,MR1,CSF1R,MRC1",Macrophage,macrophage,CL:0000235,Macrophages,CL:0000235,"Macrophages, B cells, Dendritic cells",CL:0000451,Macrophages,Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,dendritic cell,0,0,0,4
210,210,210,210,210,1,Lung,0.5,"KIT,GENE89,GENE20,GENE25,HDC,TPSB2,CD69,FCER1A,TPSAB1",Mast Cell,mast cell,CL:0000097,Mast cells,CL:0000097,Mast cells,CL:0000097,Mast cells,Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,0,0,0,0
211,211,211,211,211,1,Lung,0.5,"GENE45,MYO1B,GENE89,CSPG4,GENE14,MCAM,ACTA2,GENE46,ANPEP,DES,PDGFRB",Pericyte,pericyte,CL:0000669,Pericytes,CL:0000669,Fibroblasts,CL:0000057,Myofibroblasts,Myofibroblasts,CL:0000186,CL:0000186,myofibroblast cell,myofibroblast cell,pericyte,fibroblast,-1,-1,0,10
212,212,212,212,212,1,Lung,0.5,"MYOCD,GENE90,SMTN,ACTG2,GUCY1A3,GENE82,PALLD,GENE46,ACTN1,VCL,DES,GENE13,GENE29,GUCY1B3,GENE76,ACTA2,CNN1,TAGLN,GENE23,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,Smooth muscle cells,CL:0000192,Smooth muscle cells,CL:0000192,Smooth muscle cells,Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,0,0,0,0
213,213,213,213,213,1,Lung,0.5,"GENE39,GENE9,PTPRC,SKAP1,NKG7,TRAC,IL7R,CD3E,CD96,THEMIS,CD3D,CD3G,GENE93,GENE67,GENE80,GENE97,CD247,TRBC1,CD69",T cell,T cell,CL:0000084,T cells,CL:0000084,T cells,CL:0000084,T cells,T cells (CD4+ T cells),CL:0000084,CL:0011024,t cell,double negative T regulatory cell,t cell,t cell,0,-1,0,0
214,214,214,214,214,1,Lung,0.5,"PTPRB,GENE62,GENE79,CLDN5,NOSTRIN,LDB2,RAMP3,VWF,GENE71,GENE77,EPHB4,PECAM1,BACE2,GENE4,CD300LG",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Vascular endothelial cells,Endothelial cells,CL:0002139,CL:0000115,endothelial cell of vascular tree,endothelial cell,endothelial cell,endothelial cell,0,1,1,1
215,215,215,215,215,1,Lung,0.5,"NAPSA,SFTPA1,SFTPA2,SFTPD,SFTA2,SFTPB,SLC34A2,PGC,HOPX,MUC1",type ii pneumocyte,type II pneumocyte,CL:0002063,Alveolar type II cells,CL:0002063,Alveolar epithelial cells,CL:0000322,Type II pneumocytes,Alveolar epithelial type II cells,GO:0060510,CL:0002063,type II pneumocyte differentiation,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,pulmonary alveolar epithelial cell,-1,0,0,1
216,216,216,216,216,1,Lung,0.5,"IL1R2,S100A12,FCGR3B,CXCR2,MTND5P32,PROK2,CD177,MMP25,OLAH,MGAM",neutrophil,neutrophil,CL:0000775,Neutrophils,CL:0000775,Neutrophils,CL:0000775,Neutrophils,Neutrophils,CL:0000775,CL:0000775,neutrophil,neutrophil,neutrophil,neutrophil,0,0,0,0
217,217,217,217,217,1,Lung,0.5,"IL7R,IL32,CD3D,CD69,CD3E,TRAC,CXCR4,CD2,CD3G,TRBC2","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,T cells,CL:0000084,CD4+ T cells,CL:0000492,T cells,T cells (CD4+ T cells),CL:0000084,CL:0011024,t cell,double negative T regulatory cell,t cell,CD4-positive helper T cell,3,-1,3,-1
218,218,218,218,218,1,Lung,0.5,"CCL5,GZMA,IL32,CCL4,NKG7,CD3D,CD2,KLRD1,CD3E,GNLY","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,NK T cells,CL:0000814,CD8+ T cells,CL:0000625,Natural Killer cells,Cytotoxic T cells,CL:0000623,CL:0000910,natural killer cell,cytotoxic t cell,mature NK T cell,"CD8-positive, alpha-beta T cell",-1,-1,-1,0
219,219,219,219,219,1,Lung,0.5,"GNLY,KLRD1,GZMB,PRF1,GZMA,FGFBP2,CST7,CD247,KLRF1,KLRB1",nk cell,natural killer cell,CL:0000623,Natural killer cells,CL:0000623,Cytotoxic T cells,CL:0000910,Natural Killer cells,NK/T cells,CL:0000623,CL:0000814,natural killer cell,mature NK T cell,natural killer cell,cytotoxic t cell,0,-1,0,-1
220,220,220,220,220,1,Lung,0.5,"RBP5,SELE,CCL14,ZNF385D,CYTL1,POSTN,PLVAP,ADAMTS4,NEURL1B,EXOC3L2",bronchial vessel endothelial cell,,,Mixed cell types,CL:0000169,Alveolar epithelial cells,CL:0000322,Endothelial cells,Fibroblasts,CL:0000115,CL:0000057,endothelial cell,fibroblast,type B pancreatic cell,pulmonary alveolar epithelial cell,-1,-1,-1,-1
221,221,221,221,221,1,Lung,0.5,"ACTG2,DES,ADRA2C,FOXC2,CNN1,JPH2,MYH11,CCN5,HSPB6,AC100803.2",smooth muscle cell,smooth muscle cell,CL:0000192,Smooth muscle cells,CL:0000192,Smooth muscle cells,CL:0000192,Vascular smooth muscle cells,Smooth muscle cells,CL:0000359,CL:0000192,vascular associated smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,-1,0,0,0
222,222,222,222,222,1,Lung,0.5,"DCN,IGFBP6,FBLN1,PLA2G2A,C1S,MFAP4,MFAP5,C1R,SERPINF1,MGP",adventitial cell,adventitial cell,CL:0002503,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,fibroblast,-1,-1,-1,-1
223,223,223,223,223,1,Lung,0.5,"C1QA,MARCO,ACP5,MS4A7,APOC1,C1QB,MRC1,APOE,VSIG4,FABP4",macrophage,macrophage,CL:0000235,Macrophages,CL:0000235,Macrophages,CL:0000235,Macrophages,Tissue macrophages,CL:0000235,CL:0000864,macrophage,tissue-resident macrophage,macrophage,macrophage,0,-1,0,0
224,224,224,224,224,1,Lung,0.5,"TPSB2,TPSAB1,CPA3,MS4A2,RHEX,HPGDS,KIT,CD69,GATA2,VWA5A",basophil,basophil,CL:0000767,Mast cells,CL:0000097,Mast cells,CL:0000097,Mast cells,Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,-1,-1,-1,-1
225,225,225,225,225,1,Lung,0.5,"S100A8,VCAN,FCN1,S100A12,S100A9,MNDA,FGL2,COTL1,CD300E,VSIR",classical monocyte,classical monocyte,CL:0000860,Monocytes,CL:0000576,Neutrophils,CL:0000775,Neutrophils,Myeloid cells,CL:0000775,CL:0000763,neutrophil,myeloid cell,monocyte,neutrophil,-1,3,1,-1
226,226,226,226,226,1,Lung,0.5,"PTPRB,CXCL12,GJA5,DKK2,NPR3,SERPINE2,SSTR1,NOS1,SOX17,MMRN2",endothelial cell of artery,endothelial cell of artery,CL:1000413,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Vascular endothelial cells,Endothelial cells,CL:0002139,CL:0000115,endothelial cell of vascular tree,endothelial cell,endothelial cell,endothelial cell,2,3,3,3
227,227,227,227,227,1,Lung,0.5,"CAPS,TMEM190,C20orf85,C9orf24,TPPP3,RSPH1,C11orf88,C1orf194,PIFO,TSPAN1",lung ciliated cell,lung ciliated cell,CL:1000271,Ciliated epithelial cells,CL:0000067,Dendritic cells,CL:0000451,Ciliated cells,1. Ependymal cell,CL:0000064,CL:0000065,ciliated cell,ependymal cell,ciliated epithelial cell,dendritic cell,2,-1,1,-1
228,228,228,228,228,1,Lung,0.5,"FCER1A,CD1C,GPR183,S100B,CLEC10A,CD1E,FCGR2B,PKIB,CST7,CLEC5A",dendritic cell,dendritic cell,CL:0000451,Dendritic cells,CL:0000451,Epithelial cells,CL:0000066,Dendritic cells,2. Dendritic cell,CL:0000451,CL:0000451,dendritic cell,dendritic cell,dendritic cell,epithelial cell,0,0,0,11
229,229,229,229,229,1,Lung,0.5,"BPIFB1,LCN2,SCGB1A1,MSMB,SCGB3A1,WFDC2,TFF3,CP,SERPINB3,TSPAN1",respiratory goblet cell,respiratory goblet cell,CL:0002370,Club cells,CL:0000158,Goblet cells,CL:0000160,Goblet cells,3. Club cell,CL:0000160,CL:0000158,goblet cell,club cell,club cell,goblet cell,1,-1,-1,1
230,230,230,230,230,1,Lung,0.5,"S100A2,MIR205HG,KRT5,KRT15,KRT19,KRT17,ALDH3A1,PERP,TACSTD2,IGFBP2",basal cell,basal cell,CL:0000646,Basal Cells,CL:0000646,Basal Cells,CL:0000646,Basal cells,4. Basal cell,CL:0000646,CL:0000646,basal cell,basal cell,basal cell,basal cell,0,0,0,0
231,231,231,231,231,1,Lung,0.5,"JCHAIN,MZB1,IGHG3,DERL3,IGHG2,CD79A,IGHG4,IGHA2,TNFRSF17,SPAG4",plasma cell,plasma cell,CL:0000786,Plasma Cells,CL:0000786,Plasma Cells,CL:0000786,Plasma cells,5. Plasma cell,CL:0000786,CL:0000786,plasma cell,plasma cell,plasma cell,plasma cell,0,0,0,0
232,232,232,232,232,1,Lung,0.5,"CD79A,MS4A1,TNFRSF13C,IGHM,VPREB3,TNFRSF13B,BLK,LINC01781,CD19,PAX5",b cell,B cell,CL:0000236,B Cells,CL:0000236,B Cells,CL:0000236,B cells,6. B cell,CL:0000236,CL:0000236,b cell,b cell,b cell,b cell,0,0,0,0
233,233,233,233,233,1,Lung,0.5,"PRR4,PRB3,TCN1,C6orf58,LPO,TTYH1,LINC01829,SLC5A1,PRB1,ANO1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,Salivary Gland Cells,CL:0009005,Serous Cells,CL:0000313,Salivary gland cells,7. Salivary gland cell,CL:0009005,CL:0009005,salivary gland cell,salivary gland cell,salivary gland cell,serous secreting cell,-1,-1,-1,2
234,234,234,234,234,1,Lung,0.5,"FGL2,MS4A6A,CD163,MAFB,CSF1R,FCGR3A,AIF1,RNASE6,LST1,HCLS1",non-classical monocyte,non-classical monocyte,CL:0000875,Macrophages,CL:0000235,Macrophages,CL:0000235,Monocytes/Macrophages,8. Macrophage,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,macrophage,3,3,3,3
235,235,235,235,235,1,Lung,0.5,"FCN3,MT1M,TIMP3,RAMP2,SLC6A4,VWF,CLDN5,FAM107A,CALCRL,LRRC32",capillary endothelial cell,capillary endothelial cell,CL:0002144,Endothelial Cells,CL:0000115,Endothelial Cells,CL:0000115,Endothelial cells,9. Endothelial cell,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,2,2,2,2
236,236,236,236,236,1,Lung,0.5,"EDNRB,CLDN5,IL1RL1,CA4,EMCN,GNG11,TIMP3,HPGD,SPARCL1,RAMP2",capillary aerocyte,,,Endothelial Cells,CL:0000115,Interstitial Cells,CL:4030031,Endothelial cells,10. Endothelial cell,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,interstitial cell,-1,-1,-1,-1
237,237,237,237,237,1,Lung,0.5,"RTKN2,SCEL,NTM,MS4A15,NCKAP5,PKDCC,ITLN2,UPK3B,MYRF,ST6GALNAC5",type i pneumocyte,type I pneumocyte,CL:0002062,Unknown,CL:0000747,Club Cells,CL:0000158,Epidermal cells,11. Collecting duct cell,CL:0000362,CL:1001225,epidermal cell,kidney collecting duct cell,cyanophore,club cell,-1,-1,-1,-1
238,238,238,238,238,1,Lung,0.5,"ACKR1,VWF,C7,SPARCL1,IGFBP7,RAMP3,TIMP3,PRSS23,LIFR,CLU",vein endothelial cell,vein endothelial cell,CL:0002543,Endothelial Cells,CL:0000115,Fibroblasts,CL:0000057,Endothelial cells,12. Endothelial cell,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,fibroblast,3,3,3,7
239,239,239,239,239,1,Lung,0.5,"DCN,LUM,ADH1B,MGP,FBLN1,C1S,MFAP4,RARRES2,C7,PTGDS",alveolar fibroblast,,,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,13. Fibroblast,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,fibroblast,-1,-1,-1,-1
240,240,240,240,240,1,Lung,0.5,"CCL21,MMRN1,PROX1,SEMA3D,FOXC2,SCN3B,GPR182,RELN,HOXD9,STAB2",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,Lymphatic Endothelial Cells,CL:0002138,Dendritic Cells,CL:0000451,Lymphatic endothelial cells,14. Lymphatic endothelial cell,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,dendritic cell,0,0,0,-1
241,241,241,241,241,1,Lung,0.5,"MYH11,PPP1R14A,ACTG2,CRYAB,DES,LMOD1,CNN1,PLAC9,CARMN,PLN",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,Smooth Muscle Cells,CL:0000192,Smooth Muscle Cells,CL:0000192,Smooth muscle cells,15. Smooth muscle cell,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,2,2,2,2
242,242,242,242,242,1,Lung,0.5,"AL139020.1,PLD4,MZB1,LILRA4,SCT,SPIB,CLEC4C,LAMP5,FAM129C,AL357143.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,Plasmacytoid Dendritic Cells,CL:0000784,B Cells,CL:0000236,Plasma B cells,16. Plasmacytoid dendritic cell,CL:0000786,CL:0000784,plasma cell,plasmacytoid dendritic cell,plasmacytoid dendritic cell,b cell,-1,0,0,-1
243,243,243,243,243,1,Lung,0.5,"SCGB3A2,CYP2B7P,CEACAM6,WFDC2,FOLR1,GPRC5A,NEDD4L,PIGR,ELF3,SFTPB",club cell,club cell,CL:0000158,Club Cells,CL:0000158,Clara Cells,CL:0000158,Bronchial epithelial cells,17. Club cell,CL:0002328,CL:0000158,bronchial epithelial cell,club cell,club cell,club cell,-1,0,0,0
244,244,244,244,244,1,Lung,0.5,"ACKR1,SPARCL1,VWF,PLVAP,IGFBP7,NPDC1,CLDN5,LIFR,C7,CLU",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,Endothelial Cells,CL:0000115,Endothelial Cells,CL:0000115,Endothelial cells,18. Endothelial cell,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3
245,245,245,245,245,1,Lung,0.5,"PPP1R14A,CCN5,BGN,MYH11,PDGFRB,COX4I2,C2orf40,PRELP,LMOD1,GJA4",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,Pericytes,CL:0000669,Fibroblasts,CL:0000057,Smooth muscle cells,19. Smooth muscle cell,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,pericyte,fibroblast,1,1,-1,8
246,246,246,246,246,1,Lung,0.5,"AC005821.1,LRRC38,MKRN9P,KCTD8,RSPO1,GPR1,SYT4,PLPPR4,LINC01902,FABP7",myofibroblast cell,myofibroblast cell,CL:0000186,Stromal Cells,CL:0000499,Epithelial Cells,CL:0000066,Neurons,20. Neuronal cell,CL:0000540,CL:0000006,neuron,neuronal receptor cell,stromal cell,epithelial cell,9,-1,-1,13
247,247,247,247,247,1,Lung,0.5,"COX4I2,TPM2,BGN,PDGFRB,HIGD1B,PPP1R14A,INMT,KCNK3,RGN,NDUFA4L2",pericyte cell,pericyte,CL:0000669,Pericytes,CL:0000669,Goblet Cells,CL:0000160,Smooth muscle cells,21. Smooth muscle cell,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,pericyte,goblet cell,-1,-1,0,-1
248,248,248,248,248,1,Lung,0.5,"ITLN1,PRG4,HAS1,CPB1,BCHE,VIPR2,BNC1,SYT4,ROR2,RSPO1",mesothelial cell,mesothelial cell,CL:0000077,Goblet Cells,CL:0000160,Macrophages,CL:0000235,Epithelial cells,22. Omentum cell,CL:0000066,CL:0002615,epithelial cell,adipocyte of omentum tissue,goblet cell,macrophage,2,-1,-1,-1
249,249,249,249,249,1,Lung,0.5,"AC009269.2,SCN7A,BMP5,AL135910.1,SGIP1,CARMN,CACNA1C,COL1A2,ABCA6,TARID",fibroblast,fibroblast,CL:0000057,Nerve Cells,CL:0000540,Mesenchymal Stem Cells,CL:0000134,Myocytes,23. Pericyte,CL:0000187,CL:0000669,muscle cell,pericyte,neuron,mesenchymal stem cell,24,-1,10,1
250,250,250,250,250,1,Lung,0.5,"FCN1,RNASE2,CD300E,VCAN,FGL2,LILRB2,MPEG1,CORO1A,LILRA1,AIF1",intermediate monocyte,intermediate monocyte,CL:0002393,Monocyte-derived macrophages,CL:0011031,macrophages,CL:0000235,Monocytes,24. Nerve cell,CL:0000576,CL:0000540,monocyte,neuron,monocyte-derived dendritic cell,macrophage,1,11,-1,3
251,251,251,251,251,1,Lung,0.5,"ASCL3,CEL,HEPACAM2,ATP6V1G3,CLCNKB,CLNK,LINC01187,TMPRSS11E,PROX1,DGKI",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,Secretory cells,CL:0000151,pulmonary neuroendocrine cells,CL:1000223,Acinar cells,25. Neutrophil,CL:0000622,CL:0000775,acinar cell,neutrophil,secretory cell,lung neuroendocrine cell,-1,-1,-1,-1
252,252,252,252,252,1,Lung,0.75,"ARHGEF26,GENE50,GENE52,LMO7,AGER,EMP2,RTKN2,GPRC5A,SPOCK2,DST,SCEL,GENE49,GENE74,GENE75,GENE14,LAMA3,GENE83",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,Type II alveolar epithelial cells,CL:0002063,fibroblasts,CL:0000057,Epithelial cells,1. Epithelial cells,CL:0000066,CL:0000066,epithelial cell,epithelial cell,pulmonary alveolar type 2 cell,fibroblast,3,3,-1,9
253,253,253,253,253,1,Lung,0.75,"GENE19,GENE73,MS4A1,LINC00926,BLK,SP140,GENE69,CD79A,GENE12,BANK1,CD22,VPREB3,CD79B,GENE43,ADAM28,GENE75,GENE83",B,B cell,CL:0000236,B cells,CL:0000236,B cells,CL:0000236,B cells,2. B cells,CL:0000236,CL:0000236,b cell,b cell,b cell,b cell,0,0,0,0
