,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4-0613_Clname,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_Clname,gpt-4-turbo-2024-04-09_CLID,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_Clname,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
2368,2368,2368,Lung,5,0.75,"SSTR1,NOS1,CXCL12,NPR3,GJA5,DKK2,SOX17",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell,25. Venous Endothelial Cells,Endothelial cells,Endothelial cells,Pulmonary neuroendocrine cells,endothelial cell,CL:0000115,vein endothelial cell,CL:0002543,endothelial cell,CL:0000115,lung neuroendocrine cell,CL:1000223,3,-1,3,-1
2369,2369,2369,Lung,5,0.75,"C9orf24,C11orf88,C20orf85,TPPP3,C1orf194,PIFO,CAPS",lung ciliated cell,lung ciliated cell,CL:1000271,ciliated cell,1. Not applicable (ambiguous markers),Neurons,Ciliated epithelial cells,Unspecified lung cells,neuron,CL:0000540,medullary thymic epithelial cell type 4,CL:0009074,ciliated epithelial cell,CL:0000067,lung goblet cell,CL:1000143,10,-1,1,-1
2370,2370,2370,Lung,5,0.75,"S100B,FCER1A,CD1E,CST7,PKIB,GPR183,CD1C",dendritic cell,dendritic cell,CL:0000451,dendritic cell,2. Dendritic cells,Dendritic Cells,Dendritic Cell,Melanocytes,dendritic cell,CL:0000451,dendritic cell,CL:0000451,dendritic cell,CL:0000451,melanocyte,CL:0000148,0,0,0,-1
2371,2371,2371,Lung,5,0.75,"SERPINB3,LCN2,SCGB1A1,MSMB,WFDC2,TFF3,BPIFB1",respiratory goblet cell,respiratory goblet cell,CL:0002370,epithelial cell,3. Club cells,Club Cells,Secretory Epithelial Cell,Club cells,club cell,CL:0000158,club cell,CL:0000158,fallopian tube secretory epithelial cell,CL:4030006,club cell,CL:0000158,-1,-1,-1,-1
2372,2372,2372,Lung,5,0.75,"KRT17,KRT19,TACSTD2,KRT15,PERP,KRT5,IGFBP2",basal cell,basal cell,CL:0000646,stem cell,4. Basal cells,Basal Cells,Basal Epithelial Cell,Basal cells,basal cell,CL:0000646,basal cell,CL:0000646,basal epithelial cell of prostatic duct,CL:0002236,basal cell,CL:0000646,0,0,-1,0
2373,2373,2373,Lung,5,0.75,"JCHAIN,SPAG4,CD79A,TNFRSF17,IGHA2,IGHG4,IGHG2",plasma cell,plasma cell,CL:0000786,b cell,5. Plasma cells,Plasma Cells,B Cell,B cells,plasma cell,CL:0000786,plasma cell,CL:0000786,b cell,CL:0000236,b cell,CL:0000236,0,0,4,4
2374,2374,2374,Lung,5,0.75,"IGHM,LINC01781,TNFRSF13B,MS4A1,TNFRSF13C,CD19,VPREB3",b cell,B cell,CL:0000236,b cell,6. B cells,B lymphocytes,B Cell,Plasma cells,B cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,plasma cell,CL:0000786,0,0,0,-1
2375,2375,2375,Lung,5,0.75,"TCN1,PRB1,LINC01829,PRR4,TTYH1,PRB3,SLC5A1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,secretory cell,7. Salivary gland epithelial cells,Salivary Gland Cells,Serous Cell,Serous cells,salivary gland cell,CL:0009005,salivary gland cell,CL:0009005,serous secreting cell,CL:0000313,serous secreting cell,CL:0000313,-1,-1,2,2
2376,2376,2376,Lung,5,0.75,"AIF1,FGL2,FCGR3A,CD163,CSF1R,RNASE6,LST1",non-classical monocyte,non-classical monocyte,CL:0000875,macrophage/monocyte,8. Macrophages,Macrophages,Macrophage,Macrophages,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,3,3,3,3
2377,2377,2377,Lung,5,0.75,"CALCRL,TIMP3,FAM107A,RAMP2,FCN3,MT1M,VWF",capillary endothelial cell,capillary endothelial cell,CL:0002144,endothelial cell,9. Endothelial cells,Endothelial Cells,Endothelial Cell,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,2,2,2,2
2378,2378,2378,Lung,5,0.75,"EMCN,TIMP3,CLDN5,CA4,GNG11,RAMP2,IL1RL1",capillary aerocyte,,,epithelial cell,10. Endothelial cells,Endothelial Cells,Endothelial Cell,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
2379,2379,2379,Lung,5,0.75,"NTM,ST6GALNAC5,NCKAP5,MS4A15,SCEL,MYRF,RTKN2",type i pneumocyte,type I pneumocyte,CL:0002062,epithelial cell,11. Oligodendrocytes,Squamous Epithelial Cells,Neuron or Schwann Cell,Bronchial epithelial cells,squamous epithelial cell,CL:0000076,oligodendrocyte,CL:0000128,Schwann cell,CL:0002573,bronchial epithelial cell,CL:0002328,2,-1,-1,-1
2380,2380,2380,Lung,5,0.75,"LIFR,C7,IGFBP7,RAMP3,TIMP3,ACKR1,CLU",vein endothelial cell,vein endothelial cell,CL:0002543,endothelial cell,12. Smooth muscle cells,Lung Fibroblasts,Endothelial Cells,Fibroblasts,fibroblast of lung,CL:0002553,smooth muscle cell,CL:0000192,endothelial cell,CL:0000115,fibroblast,CL:0000057,-1,-1,3,7
2381,2381,2381,Lung,5,0.75,"ADH1B,RARRES2,C1S,C7,MGP,DCN,FBLN1",alveolar fibroblast,,,fibroblast,13. Endothelial cells,Fibroblasts,Fibroblasts,Endothelial cells,fibroblast,CL:0000057,endothelial cell,CL:0000115,fibroblast,CL:0000057,endothelial cell,CL:0000115,-1,-1,-1,-1
2382,2382,2382,Lung,5,0.75,"SEMA3D,HOXD9,FOXC2,GPR182,SCN3B,STAB2,PROX1",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,14. Lymphatic endothelial cells,Lymphatic Endothelial Cells,Fibroblasts,Immune cells,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,fibroblast,CL:0000057,leukocyte,CL:0000738,0,0,8,-1
2383,2383,2383,Lung,5,0.75,"DES,MYH11,PPP1R14A,CNN1,CARMN,CRYAB,PLAC9",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,muscle cell,15. Smooth muscle cells,Smooth Muscle Cells,Smooth Muscle Cells,Smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,2,2,2,2
2384,2384,2384,Lung,5,0.75,"FAM129C,SPIB,CLEC4C,AL139020.1,LAMP5,SCT,MZB1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,dendritic cell,16. Marginal zone B cells,B Cells,Dendritic Cells and B Cells,Epithelial cells,b cell,CL:0000236,marginal zone B cell of lymph node,CL:0009060,dendritic cell,CL:0000451,epithelial cell,CL:0000066,-1,-1,1,12
2385,2385,2385,Lung,5,0.75,"NEDD4L,PIGR,SFTPB,SCGB3A2,CEACAM6,ELF3,WFDC2",club cell,club cell,CL:0000158,epithelial cell,17. Alveolar cells,Lung Epithelial Cells,Epithelial Cells,Type II alveolar cells,epithelial cell of lung,CL:0000082,alveolar macrophage,CL:0000583,epithelial cell,CL:0000066,pulmonary alveolar type 2 cell,CL:0002063,-1,-1,2,-1
2386,2386,2386,Lung,5,0.75,"SPARCL1,PLVAP,NPDC1,IGFBP7,C7,VWF,ACKR1",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,endothelial cell,18. Endothelial cells,Endothelial Cells,Endothelial Cells,Macrophages,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,macrophage,CL:0000235,3,3,3,-1
2387,2387,2387,Lung,5,0.75,"PRELP,CCN5,LMOD1,GJA4,MYH11,PPP1R14A,COX4I2",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,muscle cell,19. Smooth muscle cells,Smooth Muscle Cells,Fibroblasts and Smooth Muscle Cells,Stem cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,stem cell,CL:0000034,1,1,1,8
2388,2388,2388,Lung,5,0.75,"LINC01902,PLPPR4,MKRN9P,AC005821.1,KCTD8,RSPO1,LRRC38",myofibroblast cell,myofibroblast cell,CL:0000186,myofibroblast cell,20. Osteoblasts,Epithelial Cells,Neuronal Cells,Lymphatic endothelial cells,epithelial cell,CL:0000066,osteoblast,CL:0000062,neuronal receptor cell,CL:0000006,endothelial cell of lymphatic vessel,CL:0002138,13,-1,-1,-1
2389,2389,2389,Lung,5,0.75,"COX4I2,PDGFRB,PPP1R14A,RGN,NDUFA4L2,HIGD1B,BGN",pericyte cell,pericyte,CL:0000669,pericyte,21. Pericytes,Pericytes,Pericytes,Myocytes,pericyte,CL:0000669,pericyte,CL:0000669,pericyte,CL:0000669,muscle cell,CL:0000187,0,0,0,14
2390,2390,2390,Lung,5,0.75,"ITLN1,BCHE,HAS1,ROR2,RSPO1,VIPR2,CPB1",mesothelial cell,mesothelial cell,CL:0000077,epithelial cell,22. Stromal cells in intestinal mucosa,Enteroendocrine Cells,Club Cells Alveolar Type II Cells,Club Cells,enteroendocrine cell,CL:0000164,stromal cell,CL:0000499,pulmonary alveolar type 2 cell,CL:0002063,club cell,CL:0000158,-1,-1,-1,-1
2391,2391,2391,Lung,5,0.75,"ABCA6,SGIP1,TARID,CARMN,AC009269.2,CACNA1C,BMP5",fibroblast,fibroblast,CL:0000057,fibroblast,23. Endothelial cells,Cardiac Muscle Cells,Alveolar Type II Epithelial Cells,Alveolar Type 2 Cells,cardiac muscle cell,CL:0000746,endothelial cell,CL:0000115,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,-1,-1,-1,-1
2392,2392,2392,Lung,5,0.75,"RNASE2,MPEG1,AIF1,FGL2,LILRA1,CD300E,LILRB2",intermediate monocyte,intermediate monocyte,CL:0002393,macrophage/monocyte,24. Monocytes,Macrophages,Macrophages Dendritic Cells,Immune Cells,macrophage,CL:0000235,monocyte,CL:0000576,dendritic cell,CL:0000451,leukocyte,CL:0000738,3,1,4,3
2393,2393,2393,Lung,5,0.75,"CLNK,DGKI,HEPACAM2,CLCNKB,LINC01187,ASCL3,CEL",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,epithelial cell,25. Not applicable (ambiguous markers),Interfollicular Epithelial Cells,Ciliated Cells Secretory Cells,Endothelial Cells,epithelial cell,CL:0000066,medullary thymic epithelial cell type 4,CL:0009074,ciliated cell,CL:0000064,endothelial cell,CL:0000115,2,-1,9,15
2394,2394,2394,Lung,5,1.0,"GPRC5A,EMP2,SCEL,DST,RTKN2,SPOCK2,ARHGEF26,LAMA3,AGER,LMO7",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,epithelial cell,1. Keratinocytes,Bronchial epithelial cells,Type I Alveolar Epithelial Cells,Epithelial Cells,bronchial epithelial cell,CL:0002328,keratinocyte,CL:0000312,pulmonary alveolar type 1 cell,CL:0002062,epithelial cell,CL:0000066,-1,-1,0,3
2395,2395,2395,Lung,5,1.0,"BANK1,CD79A,ADAM28,VPREB3,SP140,BLK,CD22,LINC00926,CD79B,MS4A1",B,B cell,CL:0000236,b cell,2. B cells,B cells,B Cells Plasma Cells,B Cells,b cell,CL:0000236,b cell,CL:0000236,plasma cell,CL:0000786,b cell,CL:0000236,0,0,-1,0
2396,2396,2396,Lung,5,1.0,"PERP,DST,S100A2,ITGA2,FHL2,KRT15,KRT17,CLDN1,KRT19,KRT5",Basal,basal cell,CL:0000646,stem cell,3. Epithelial cells,Basal cells,Basal Cells Epithelium Cells,Keratinocytes,basal cell,CL:0000646,epithelial cell,CL:0000066,basal proper cell of olfactory epithelium,CL:0002184,keratinocyte,CL:0000312,0,17,-1,-1
2397,2397,2397,Lung,5,1.0,"VCAN,S100A12,S100A9,CSF3R,METTL9,S100A8,CD300E,CTSS,FCN1,CD99",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,macrophage/monocyte,4. Myeloid cells,Neutrophils,Neutrophils,Macrophages,neutrophil,CL:0000775,myeloid cell,CL:0000763,neutrophil,CL:0000775,macrophage,CL:0000235,-1,3,-1,3
2398,2398,2398,Lung,5,1.0,"TRAT1,CAMK4,CD6,ITK,MALAT1,BCL11B,IL7R,MAL,CD2,LEF1",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,5. T cells,T cells,T Cells Helper T Cells,T Cells,t cell,CL:0000084,t cell,CL:0000084,T-helper 9 cell,CL:0002061,t cell,CL:0000084,3,3,-1,3
2399,2399,2399,Lung,5,1.0,"RSPH1,ZMYND10,CCDC170,DNAH6,FANK1,SNTN,CDHR3,CAPS,FAM92B,C20orf85",Ciliated,ciliated cell,CL:0000064,ciliated cell,6. Ciliated epithelial cells,Ciliated cells,Ciliated Cells,Ciliated Cells,ciliated cell,CL:0000064,ciliated epithelial cell,CL:0000067,ciliated cell,CL:0000064,ciliated cell,CL:0000064,0,-1,0,0
2400,2400,2400,Lung,5,1.0,"FPR3,MS4A6A,HLA-DPB1,HLA-DMB,CLEC10A,HLA-DQA1,FCGR2B,GPR183,RGS1,CSF2RA",Dendritic,dendritic cell,CL:0000451,dendritic cell,7. Dendritic cells,CD1c+ Dendritic cells,Dendritic Cells,Dendritic Cells,CD1c-positive myeloid dendritic cell,CL:0002399,dendritic cell,CL:0000451,dendritic cell,CL:0000451,dendritic cell,CL:0000451,-1,0,0,0
2401,2401,2401,Lung,5,1.0,"C1S,LUM,SLIT2,C3,ADH1B,DCN,CFD,FBLN1,C1R,ABLIM1",Fibroblast,fibroblast,CL:0000057,fibroblast,8. Fibroblasts,Hepatic stellate cells,Fibroblasts,Endothelial Cells,hepatic stellate cell,CL:0000632,fibroblast,CL:0000057,fibroblast,CL:0000057,endothelial cell,CL:0000115,-1,0,0,-1
2402,2402,2402,Lung,5,1.0,"PKHD1L1,PROX1,IGFBP7,TFPI,TBX1,PPFIBP1,CCL21,TFF3,MMRN1,TIMP3",Lymphatic,,,immune cell,9. Lymphatic endothelial cells,Lymphatic endothelial cells,Lymphatic Endothelial Cells,Epithelial Cells,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,epithelial cell,CL:0000066,-1,-1,-1,-1
2403,2403,2403,Lung,5,1.0,"C1QB,C1QA,GPD1,ITGAX,OLR1,SLCO2B1,MARCO,APOC1,VSIG4,ACP5",Macrophage,macrophage,CL:0000235,macrophage/monocyte,10. Macrophages,Alveolar macrophages,Macrophages,Macrophages,alveolar macrophage,CL:0000583,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,-1,0,0,0
2404,2404,2404,Lung,5,1.0,"CD247,NKG7,GNLY,PYHIN1,KLRD1,GZMB,SPON2,KLRF1,PRF1,FCGR3A",Natural Killer,natural killer cell,CL:0000623,t/nk cell,11. Cytotoxic T cells,NK cells,Natural Killer Cells,Natural Killer Cells,natural killer cell,CL:0000623,cytotoxic t cell,CL:0000910,natural killer cell,CL:0000623,natural killer cell,CL:0000623,0,-1,0,0
2405,2405,2405,Lung,5,1.0,"MZB1,SEC11C,PRDX4,SSR4,HSP90B1,POU2AF1,TNFRSF17,DERL3,XBP1,MANF",Plasma,plasma cell,CL:0000786,b cell,12. Plasma cells,Plasma cells,B Cells,B Cells,plasma cell,CL:0000786,plasma cell,CL:0000786,b cell,CL:0000236,b cell,CL:0000236,0,0,4,4
2406,2406,2406,Lung,5,1.0,"SFTPD,LPCAT1,NAPSA,SFTPB,SFTPA1,SLC34A2,ABCA3,SFTPC,SFTPA2,LAMP3",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,epithelial cell,13. Alveolar type II cells,Alveolar type 2 cells,Alveolar Type II Cells,Alveolar Type II Cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,0,0,0,0
2407,2407,2407,Lung,5,1.0,"HDC,VWA5A,KIT,MS4A2,TPSAB1,GRAP2,CPA3,CD44,HPGDS,GATA2",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",granulocyte,14. Mast cells,Mast cells,Mast Cells,Mast Cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,-1,-1,-1,-1
2408,2408,2408,Lung,5,1.0,"AIF1,LILRB2,RHOC,LST1,SAT1,IFITM2,COTL1,FCGR3A,RPS19,FCN1",CD16+ Monocyte,,,macrophage/monocyte,15. Macrophages,Classical monocytes,Monocytes,Monocytes,classical monocyte,CL:0000860,macrophage,CL:0000235,monocyte,CL:0000576,monocyte,CL:0000576,-1,-1,-1,-1
2409,2409,2409,Lung,5,1.0,"RAMP3,FLNB,CDH5,CDC42EP1,NOSTRIN,PODXL,CD81,EPAS1,FCN3,BTNL9",Capillary,,,blood vessel cell,16. Endothelial cells,Endothelial cells,Endothelial Cells,Smooth Muscle Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,smooth muscle cell,CL:0000192,-1,-1,-1,-1
2410,2410,2410,Lung,5,1.0,"CD8A,CD3D,RPS27,CD3G,CCL5,CD8B,NKG7,RPL34,GZMH,GZMA",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,17. Cytotoxic T cells,Cytotoxic T cells,Cytotoxic T cells,CD8+ T cells,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,"CD8-positive, alpha-beta T cell",CL:0000625,-1,-1,-1,0
2411,2411,2411,Lung,5,1.0,"WFDC2,CTSE,CYB5A,KIAA1324,CEACAM6,C16orf89,SFTPB,DSTN,PIGR,SCGB3A2",Club,club cell,CL:0000158,epithelial cell,18. Secretory epithelial cells,Goblet cells,Tumor cells,Clara cells (Club cells),goblet cell,CL:0000160,fallopian tube secretory epithelial cell,CL:4030006,neoplastic cell,CL:0001063,club cell,CL:0000158,-1,-1,-1,0
2412,2412,2412,Lung,5,1.0,"COL3A1,ITGBL1,CALD1,ASPN,COL1A1,BGN,LTBP1,COL6A3,COL1A2,POSTN",Myofibroblast,myofibroblast cell,CL:0000186,myofibroblast cell,19. Fibroblasts,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
2413,2413,2413,Lung,5,1.0,"IRF4,IL3RA,SEC61B,TYROBP,PPP1R14B,GZMB,NPC2,IRF7,PTPRE,PLD4",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,dendritic cell,20. Dendritic cells,Dendritic cells,Plasmacytoid dendritic cells and granzyme B-expressing cytotoxic lymphocytes,T cells,dendritic cell,CL:0000451,dendritic cell,CL:0000451,plasmacytoid dendritic cell,CL:0000784,t cell,CL:0000084,1,1,0,4
2414,2414,2414,Lung,5,1.0,"KPNA2,NUSAP1,STMN1,TYMS,TPX2,ANLN,H2AFZ,UBE2C,BIRC5,CDK1",Proliferating Macrophage,,,macrophage/monocyte,21. Mitotically active cells,M phase cells,Proliferating cells,Proliferating cells,M phase,GO:0000279,electrically active cell,CL:0000211,cycling B cell,CL:4033068,cycling B cell,CL:4033068,-1,-1,-1,-1
2415,2415,2415,Lung,5,1.0,"HMGB2,CENPF,NUSAP1,TOP2A,UBE2C,AURKB,KIF2C,H2AFV,SMC4,BIRC5",Proliferating NK/T,,,t/nk cell,22. Mitotically active cells,Mitotic cells,Proliferating cells,High proliferative cells,basal cell,CL:0000646,electrically active cell,CL:0000211,cycling B cell,CL:4033068,"CD27-high, CD11b-high natural killer cell, mouse",CL:0002347,-1,-1,-1,-1
2416,2416,2416,Lung,5,1.0,"ZNF385D,SPARCL1,POSTN,ENPP2,VWF,SPRY1,INHBB,COL15A1,PLVAP,EMCN",Bronchial Vessel,,,bronchial cell,23. Endothelial cells,Vascular endothelial cells,Endothelial cells,Macrophages,endothelial cell of vascular tree,CL:0002139,endothelial cell,CL:0000115,endothelial cell,CL:0000115,macrophage,CL:0000235,-1,-1,-1,-1
2417,2417,2417,Lung,5,1.0,"BPIFB1,RARRES1,SCGB3A1,MSMB,SAA1,SLPI,LCN2,WFDC2,MUC5B,SCGB1A1",Mucous,,,mucosal cell,24. Secretory epithelial cells,Club cells,Clara cells and serous cells,Secretory cells,club cell,CL:0000158,fallopian tube secretory epithelial cell,CL:4030006,serous secreting cell,CL:0000313,secretory cell,CL:0000151,-1,-1,-1,-1
2418,2418,2418,Lung,5,1.0,"LIFR,SELP,PTPRB,VWF,CPE,SRPX,TGM2,PLA1A,SLCO2A1,PRSS23",Vein,,,blood vessel cell,25. Endothelial cells,Platelets,Endothelial cells,Endothelial cells,platelet,CL:0000233,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
2419,2419,2419,Lung,5,1.0,"COL4A2,TACC1,LAMB1,CALD1,LAMC3,COL4A1,PDGFRB,NID1,CHN1,COX4I2",Pericyte,pericyte,CL:0000669,pericyte,26. Blood vessel endothelial cells,Pericytes,Basement membrane fibroblasts,Fibroblasts,pericyte,CL:0000669,blood vessel endothelial cell,CL:0000071,basement membrane,GO:0005604,fibroblast,CL:0000057,0,7,11,10
2420,2420,2420,Lung,5,1.0,"PLN,MYH11,DES,CNN1,DSTN,ACTA2,CSRP1,CALD1,MYL9,TPM2",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,1. Smooth muscle cells,Smooth muscle cells,Smooth muscle cells,Smooth Muscle Cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,0,0,0,0
2421,2421,2421,Lung,5,1.0,"ARGLU1,SEMA3G,GJA5,EPAS1,PTPRB,EFNB2,FBLN5,DKK2,BMX,HEY1",Artery,,,blood vessel cell,2. Endothelial cells,Endothelial cells,Endothelial cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
2422,2422,2422,Lung,5,1.0,"ESAM,TBX2,STXBP6,CLDN5,HPGD,CYP3A5,APP,EDNRB,EMCN,SOSTDC1",Capillary Aerocyte,,,epithelial cell,3. Endothelial cells,Endothelial cells,Endothelial cells,Epithelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,epithelial cell,CL:0000066,-1,-1,-1,-1
2423,2423,2423,Lung,5,1.0,"SH3BP5,GALNT18,EPAS1,IPO7,RALA,PECAM1,WWTR1,ACVRL1,VAT1,SRSF11",Capillary Intermediate,,,blood vessel cell,4. Endothelial cells,Endothelial cells,Endothelial cells,Immune Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,leukocyte,CL:0000738,-1,-1,-1,-1
2424,2424,2424,Lung,5,1.0,"HAS1,CCDC71L,WT1,FGF7,MEDAG,C3,STEAP1,C7,OSR1,CPXM1",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,fibroblast,5. Mesangial cells,Podocytes,Mesothelial cells,Fibroblast,podocyte,CL:0000653,mesangial cell,CL:0000650,mesothelial cell,CL:0000077,fibroblast,CL:0000057,-1,-1,7,2
2425,2425,2425,Lung,5,1.0,"ALDH1A3,MGARP,C3,DSC3,ITLN1,DMKN,GALNT9,PRG4,SLPI,WT1",Mesothelial,mesothelial cell,CL:0000077,epithelial cell,6. Mesothelial cells,Epithelial cells,Epithelial cells,Secretory Cells,epithelial cell,CL:0000066,mesothelial cell,CL:0000077,epithelial cell,CL:0000066,secretory cell,CL:0000151,2,0,2,-1
2426,2426,2426,Lung,5,1.0,"GP6,GP9,ACRBP,CMTM5,ITGA2B,CABP5,GRAP2,TMEM40,PF4,TUBB1",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556","platelet,megakaryocyte",7. Platelets,Megakaryocytes/Platelet cells,Platelets,Platelets,platelet,CL:0000233,platelet,CL:0000233,platelet,CL:0000233,platelet,CL:0000233,-1,-1,-1,-1
2427,2427,2427,Lung,5,1.0,"ZFP36L2,S100A6,LGALS1,CD7,CCL5,GNLY,CXCR4,CD2,CEBPB,CTSW",Natural Killer T,,,t/nk cell,8. T cells,T lymphocytes,T lymphocytes,T Cells,T cell,CL:0000084,t cell,CL:0000084,T cell,CL:0000084,t cell,CL:0000084,-1,-1,-1,-1
2428,2428,2428,Lung,5,1.0,"MET,CST5,CLU,CNN1,RAMP1,FAM150A,CSRP1,HSPB3,SCX,IGF1",Fibromyocyte,,,muscle cell,9. Tenocytes,Cardiomyocytes,Smooth muscle cells,Immune Cells,fetal cardiomyocyte,CL:0002495,tendon cell,CL:0000388,smooth muscle cell,CL:0000192,leukocyte,CL:0000738,-1,-1,-1,-1
2429,2429,2429,Lung,5,1.0,"TXN,PSCA,COX5A,GABRP,CLIC1,FAM3D,S100P,AGR2,WFDC2,CXCL17",Goblet,goblet cell,CL:0000160,epithelial cell,10. Glandular cells,Lung Epithelium Cells,Epithelial cells,Glandular Cells,lung ciliated cell,CL:1000271,glandular epithelial cell,CL:0000150,epithelial cell,CL:0000066,glandular epithelial cell,CL:0000150,-1,-1,1,-1
2430,2430,2430,Lung,5,1.0,"ASCL3,PHGR1,FOXI1,TMPRSS11E,TFF3,ATP6V1B1,MFSD6L,STAC2,HEPACAM2,BSND",Ionocyte,ionocyte,CL:0005006,epithelial cell,11. Salivary gland cells,Salivary gland epithelial cells,Ciliated epithelial cells,Club cells,salivary gland cell,CL:0009005,salivary gland cell,CL:0009005,ciliated epithelial cell,CL:0000067,club cell,CL:0000158,-1,-1,-1,-1
2431,2431,2431,Lung,5,1.0,"SCGN,SEC11C,FAM46A,EGR1,NENF,CPE,PCSK1N,PRDX2,BEX1,CHGA",Neuroendocrine,neuroendocrine cell,CL:0000165,epithelial cell,12. Enteroendocrine cells,Endocrine cells,Neuroendocrine cells,Neuroendocrine cells,endocrine cell,CL:0000163,enteroendocrine cell,CL:0000164,neuroendocrine cell,CL:0000165,neuroendocrine cell,CL:0000165,1,2,0,0
2432,2432,2432,Lung,5,1.0,"LYZ,PHB,TESC,PRB3,PRH2,PRB4,PRR4,ZG16B,TCN1,LPO",Serous,serous secreting cell,CL:0000313,secretory cell,13. Salivary gland cells,Acinar cells,Serous cells,Alveolar macrophages,acinar cell,CL:0000622,salivary gland cell,CL:0009005,serous secreting cell,CL:0000313,alveolar macrophage,CL:0000583,-1,-1,0,-1
2433,2433,2433,Lung,5,1.0,"LYZ,LAPTM5,HLA-DRB1,C1QC,FCER1G,AIF1,C1QB,CTSZ,CTSL,C1QA",Macrophages,macrophage,CL:0000235,macrophage/monocyte,14. Macrophages,Monocytes/Macrophages,Macrophages,Dendritic cells,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,dendritic cell,CL:0000451,0,0,0,4
