,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified_new,gpt-4o-mini-2024-07-18_aggrement_modified_new,gpt-4-0613_aggrement_modified_new,gpt-4-turbo-2024-04-09_aggrement_modified_new
369,2369,2369,2369,2369,2369,5,Lung,0.75,"CAPS,TMEM190,C20orf85,C9orf24,TPPP3,RSPH1,C11orf88,C1orf194,PIFO,TSPAN1",lung ciliated cell,lung ciliated cell,CL:1000271,Club Cells and Ciliated Cells,CL:0000158,Unclassified,,Ciliated cells,Basal cells,CL:0000064,CL:0000646,ciliated cell,basal cell,club cell,,2,-1,-1,"{'CL:1000271': 0, 'CL:0000067': 1, 'CL:0000082': 1, 'CL:4030034': 1, 'CL:0000064': 2, 'CL:0000066': 2, 'CL:0002632': 2, 'UBERON:0000115': 2, 'UBERON:0004802': 2, 'CL:0000255': 3, 'PR:000050567': 3, 'GO:0005929': 3, 'UBERON:0000483': 3, 'CL:0002368': 3, 'UBERON:0004815': 3, 'UBERON:0002048': 3, 'UBERON:0001041': 3, 'UBERON:0004807': 3, 'UBERON:0005911': 3, 'UBERON:0010499': 3, 'UBERON:0000072': 3, 'UBERON:0001004': 3, 'CL:0000000': 4, 'NCBITaxon:2759': 4, 'BFO:0000040': 4, 'PR:000000001': 4, 'GO:0043227': 4, 'GO:0120025': 4, 'GO:0030990': 4, 'UBERON:0000479': 4, 'GO:0005911': 4, 'UBERON:0005769': 4, 'NCBITaxon:33208': 4, 'CL:0002076': 4, 'UBERON:0001558': 4, 'UBERON:0000171': 4, 'UBERON:0004119': 4, 'UBERON:0005178': 4, 'UBERON:0015212': 4, 'UBERON:0000170': 4, 'NCBITaxon:7776': 4, 'UBERON:0000118': 4, 'UBERON:0009778': 4, 'UBERON:0004921': 4, 'UBERON:0007592': 4, 'UBERON:0010498': 4, 'UBERON:0013522': 4, 'UBERON:0000065': 4, 'UBERON:0000467': 4, 'GO:0003016': 4, 'GO:0007585': 4, 'NCBITaxon:33213': 4, 'UBERON:0000066': 4, 'UBERON:0000061': 5, 'GO:0005634': 5, 'NCBITaxon:131567': 5, 'BFO:0000002': 5, 'PR:000018263': 5, 'GO:0006412': 5, 'GO:0043226': 5, 'GO:0016020': 5, 'GO:0042995': 5, 'GO:0098590': 5, 'GO:0032991': 5, 'GO:0035735': 5, 'UBERON:0010000': 5, 'GO:0031012': 5, 'UBERON:0000468': 5, 'GO:0070161': 5, 'UBERON:0005764': 5, 'GO:0005587': 5, 'GO:0005604': 5, 'NCBITaxon:33154': 5, 'CL:0000223': 5, 'UBERON:0000062': 5, 'UBERON:0000925': 5, 'UBERON:0002075': 5, 'UBERON:0005181': 5, 'UBERON:0002224': 5, 'UBERON:0000465': 5, 'BFO:0000004': 5, 'UBERON:0034925': 5, 'UBERON:0002167': 5, 'UBERON:0002168': 5, 'NCBITaxon:7742': 5, 'UBERON:0005153': 5, 'UBERON:0004872': 5, 'UBERON:0005597': 5, 'UBERON:0008947': 5, 'UBERON:0005906': 5, 'UBERON:0000977': 5, 'UBERON:0002402': 5, 'UBERON:0001555': 5, 'UBERON:0000485': 5, 'UBERON:0007601': 5, 'UBERON:0000064': 5, 'UBERON:0000060': 5, 'UBERON:0000464': 5, 'UBERON:0000025': 5, 'UBERON:0001005': 5, 'UBERON:0007026': 5, 'UBERON:0000111': 5, 'GO:0003008': 5, 'GO:0032501': 5, 'NCBITaxon:6072': 5, 'BFO:0000003': 5, 'UBERON:0000105': 5, 'UBERON:0000092': 5, 'UBERON:0000071': 5, 'UBERON:0000106': 6, 'GO:0043231': 6, 'NCBITaxon:1': 6, 'CHEBI:50047': 6, 'CHEBI:33708': 6, 'GO:0009059': 6, 'GO:0019538': 6, 'GO:0006415': 6, 'GO:0006414': 6, 'CHEBI:36080': 6, 'GO:0010467': 6, 'GO:0006413': 6, 'GO:0110165': 6, 'GO:0005886': 6, 'GO:0005575': 6, 'GO:0042073': 6, 'GO:0060271': 6, 'PATO:0001993': 6, 'GO:0030312': 6, 'GO:0030054': 6, 'UBERON:0000476': 6, 'GO:0098642': 6, 'GO:0098651': 6, 'GO:0062023': 6, 'CL:0002321': 6, 'GO:0008150': 6, 'UBERON:0006984': 6, 'UBERON:0000923': 6, 'UBERON:0006595': 6, 'UBERON:0005177': 6, 'UBERON:0002323': 6, 'UBERON:0000915': 6, 'UBERON:0001062': 6, 'NCBITaxon:89593': 6, 'UBERON:0005157': 6, 'UBERON:0002050': 6, 'UBERON:0003081': 6, 'UBERON:0001048': 6, 'UBERON:0003258': 6, 'UBERON:0000042': 6, 'UBERON:0002553': 6, 'UBERON:0000077': 6, 'UBERON:0002400': 6, 'UBERON:0002401': 6, 'PATO:0001748': 6, 'NCBITaxon:32524': 6, 'UBERON:0035809': 6, 'UBERON:0003887': 6, 'UBERON:0001007': 6, 'UBERON:0000165': 6, 'UBERON:0000490': 6, 'UBERON:0012274': 6, 'UBERON:0004923': 6, 'UBERON:0000466': 6, 'UBERON:0004111': 6, 'PATO:0002299': 6, 'UBERON:0003103': 6, 'UBERON:0034874': 6, 'UBERON:0006598': 6, 'UBERON:0000926': 6, 'UBERON:0000109': 6, 'UBERON:0000068': 6, 'UBERON:0000110': 6, 'GO:0048513': 6, 'UBERON:0000000': 6, 'UBERON:0000104': 6, 'GO:0009791': 6, 'GO:0043229': 7, 'GO:0043170': 7, 'GO:0044249': 7, 'CHEBI:33694': 7, 'GO:0044238': 7, 'GO:0032984': 7, 'GO:0044237': 7, 'GO:0001677': 7, 'CARO:0000000': 7, 'GO:0071944': 7, 'GO:0010970': 7, 'GO:0031503': 7, 'GO:0044782': 7, 'GO:0070925': 7, 'GO:0120031': 7, 'GO:0035082': 7, 'GO:0061512': 7, 'GO:0097712': 7, 'GO:1905349': 7, 'GO:0097711': 7, 'PATO:0001992': 7, 'GO:0005581': 7, 'GO:0098645': 7, 'BFO:0000015': 7, 'UBERON:0010199': 7, 'UBERON:0010316': 7, 'UBERON:0000307': 7, 'UBERON:0002100': 7, 'UBERON:0003886': 7, 'UBERON:0011997': 7, 'UBERON:0009569': 7, 'UBERON:0011676': 7, 'UBERON:0014477': 7, 'UBERON:0003942': 7, 'NCBITaxon:7711': 7, 'UBERON:0005423': 7, 'UBERON:0000922': 7, 'UBERON:0004120': 7, 'UBERON:0005291': 7, 'UBERON:0007524': 7, 'UBERON:0015833': 7, 'UBERON:0000481': 7, 'UBERON:0001136': 7, 'UBERON:0002384': 7, 'UBERON:0000463': 7, 'UBERON:0003727': 7, 'UBERON:0022350': 7, 'UBERON:0008946': 7, 'PATO:0001857': 7, 'NCBITaxon:32523': 7, 'GO:0022600': 7, 'UBERON:0035804': 7, 'CL:0000075': 7, 'BFO:0000141': 7, 'UBERON:0013686': 7, 'PATO:0001873': 7, 'PATO:0002078': 7, 'UBERON:0034947': 7, 'CHEBI:25805': 7, 'CL:0000222': 7, 'UBERON:0006603': 7, 'UBERON:0000108': 7, 'GO:0007369': 7, 'GO:0009790': 7, 'GO:0001841': 7, 'GO:0048856': 7, 'GO:0007275': 7, 'GO:0005622': 8, 'GO:0008152': 8, 'GO:0009058': 8, 'GO:0022411': 8, 'GO:0043933': 8, 'GO:0009987': 8, 'GO:0022618': 8, 'GO:0044207': 8, 'GO:0007018': 8, 'GO:0030705': 8, 'GO:0099111': 8, 'GO:0005874': 8, 'GO:0051179': 8, 'GO:0006996': 8, 'GO:0120036': 8, 'GO:0022607': 8, 'GO:0030031': 8, 'GO:0001578': 8, 'GO:0005930': 8, 'GO:0033365': 8, 'GO:0048199': 8, 'GO:0035869': 8, 'GO:0140056': 8, 'PATO:0001995': 8, 'GO:0098644': 8, 'GO:0099081': 8, 'UBERON:0002532': 8, 'UBERON:0007010': 8, 'UBERON:0000916': 8, 'UBERON:0013702': 8, 'UBERON:0000475': 8, 'UBERON:0013701': 8, 'UBERON:0010912': 8, 'UBERON:0002090': 8, 'UBERON:0001032': 8, 'GO:0019233': 8, 'GO:0050975': 8, 'NCBITaxon:33511': 8, 'GO:0032502': 8, 'UBERON:0003104': 8, 'CL:0000057': 8, 'UBERON:0003929': 8, 'UBERON:0000487': 8, 'UBERON:0012275': 8, 'CL:0000077': 8, 'PATO:0002198': 8, 'UBERON:0001780': 8, 'UBERON:0000353': 8, 'PATO:0002005': 8, 'NCBITaxon:1338369': 8, 'GO:0007586': 8, 'UBERON:0000930': 8, 'PATO:0002007': 8, 'PATO:0000411': 8, 'PATO:0002014': 8, 'UBERON:0034873': 8, 'UBERON:0000107': 8, 'GO:0048598': 8, 'GO:0001705': 8, 'GO:0001706': 8, 'GO:0001707': 8, 'GO:0001838': 8, 'GO:0021915': 8, 'UBERON:0001049': 8, 'GO:0016043': 9, 'GO:0065003': 9, 'GO:0071826': 9, 'GO:0022613': 9, 'GO:1990904': 9, 'GO:0005737': 9, 'GO:0007017': 9, 'GO:0046907': 9, 'GO:0099513': 9, 'GO:0006810': 9, 'GO:0015630': 9, 'GO:0030030': 9, 'GO:0044085': 9, 'GO:0000226': 9, 'GO:0097427': 9, 'GO:0005856': 9, 'GO:0097014': 9, 'GO:0008104': 9, 'GO:0006903': 9, 'GO:0005798': 9, 'GO:0048193': 9, 'GO:0005794': 9, 'GO:0022406': 9, 'GO:0051640': 9, 'PATO:0001241': 9, 'GO:0099080': 9, 'PATO:0015006': 9, 'CL:0000352': 9, 'UBERON:0002417': 9, 'UBERON:0000075': 9, 'UBERON:0034929': 9, 'UBERON:0001009': 9, 'UBERON:0001015': 9, 'UBERON:0001016': 9, 'UBERON:0001434': 9, 'UBERON:0002416': 9, 'UBERON:0011216': 9, 'UBERON:0004288': 9, 'UBERON:0005944': 9, 'UBERON:0011138': 9, 'UBERON:0003089': 9, 'UBERON:0015203': 9, 'GO:0007600': 9, 'UBERON:0004456': 9, 'GO:0050954': 9, 'CL:0008019': 9, 'CL:0002320': 9, 'CL:0000134': 9, 'UBERON:0006914': 9, 'CL:0000076': 9, 'CL:0000213': 9, 'CL:0002078': 9, 'PATO:0001018': 9, 'UBERON:0001021': 9, 'UBERON:0002240': 9, 'PATO:0000052': 9, 'NCBITaxon:8287': 9, 'UBERON:0000924': 9, 'PATO:0002266': 9, 'PATO:0002006': 9, 'PATO:0000947': 9, 'PATO:0000141': 9, 'PATO:0001547': 9, 'GO:0040016': 9, 'GO:0009653': 9, 'GO:0001704': 9, 'GO:0007398': 9, 'GO:0007492': 9, 'GO:0048332': 9, 'GO:0072175': 9, 'GO:0016331': 9, 'GO:0035295': 9, 'GO:0060429': 9, 'GO:0007399': 9, 'GO:0043009': 9, 'UBERON:0003914': 9, 'UBERON:0010371': 9, 'UBERON:0016879': 9, 'UBERON:0005068': 9, 'GO:0071840': 10, 'CHEBI:33697': 10, 'GO:0051641': 10, 'GO:0051649': 10, 'GO:0099512': 10, 'GO:0051234': 10, 'GO:0007010': 10, 'GO:0043232': 10, 'GO:0032838': 10, 'GO:0070727': 10, 'GO:0016192': 10, 'GO:0051650': 10, 'GO:0031410': 10, 'GO:0012505': 10, 'PATO:0000001': 10, 'CL:0000052': 10, 'UBERON:0004765': 10, 'UBERON:0000014': 10, 'UBERON:0002049': 10, 'GO:0003013': 10, 'UBERON:0000383': 10, 'UBERON:0001630': 10, 'GO:0050877': 10, 'CL:0000540': 10, 'CL:0002319': 10, 'UBERON:0016880': 10, 'UBERON:0004770': 10, 'UBERON:0002204': 10, 'UBERON:0007376': 10, 'UBERON:0013514': 10, 'UBERON:0011137': 10, 'UBERON:0002091': 10, 'UBERON:0005856': 10, 'UBERON:0007530': 10, 'UBERON:0002329': 10, 'UBERON:0034923': 10, 'CL:0000219': 10, 'GO:0016477': 10, 'CL:0000048': 10, 'CL:0000215': 10, 'UBERON:0000122': 10, 'UBERON:0000010': 10, 'PATO:0002045': 10, 'UBERON:0002342': 10, 'UBERON:0000489': 10, 'UBERON:0004121': 10, 'UBERON:0005174': 10, 'UBERON:0010314': 10, 'CL:0005000': 10, 'UBERON:0001017': 10, 'UBERON:0003076': 10, 'UBERON:0003853': 10, 'UBERON:0006241': 10, 'PATO:0000051': 10, 'NCBITaxon:117571': 10, 'CL:0000221': 10, 'UBERON:0006601': 10, 'PATO:0002318': 10, 'GO:0051301': 10, 'GO:0048646': 10, 'GO:0009888': 10, 'GO:0048729': 10, 'GO:0007498': 10, 'GO:0035148': 10, 'GO:0060562': 10, 'GO:0002009': 10, 'GO:0048731': 10, 'GO:0009792': 10, 'CL:0002077': 10, 'UBERON:0002346': 10, 'UBERON:0007135': 10, 'PATO:0002309': 11, 'GO:0043228': 11, 'GO:0099568': 11, 'GO:0033036': 11, 'GO:0031982': 11, 'GO:0051648': 11, 'GO:0051656': 11, 'GO:0097708': 11, 'GO:0005773': 11, 'BFO:0000020': 11, 'CL:0000723': 11, 'UBERON:0034944': 11, 'UBERON:0001003': 11, 'UBERON:0002067': 11, 'UBERON:0002097': 11, 'UBERON:0000477': 11, 'UBERON:0000179': 11, 'UBERON:0007798': 11, 'UBERON:0000055': 11, 'GO:0003012': 11, 'UBERON:0005090': 11, 'UBERON:0002385': 11, 'CL:0000393': 11, 'CL:0000404': 11, 'GO:0019226': 11, 'CL:0000031': 11, 'GO:0040011': 11, 'UBERON:0000982': 11, 'UBERON:0003102': 11, 'UBERON:0007383': 11, 'UBERON:0000026': 11, 'UBERON:0011249': 11, 'UBERON:0011585': 11, 'CL:0000335': 11, 'UBERON:0007503': 11, 'UBERON:0003059': 11, 'PATO:0010001': 11, 'GO:0048870': 11, 'CL:0000034': 11, 'PATO:0001402': 11, 'UBERON:0005162': 11, 'GO:0043005': 11, 'PATO:0000402': 11, 'UBERON:0003075': 11, 'UBERON:0005062': 11, 'CL:0000333': 11, 'UBERON:0001137': 11, 'CL:0000402': 11, 'UBERON:0003057': 11, 'NCBITaxon:117570': 11, 'GO:0035239': 11, 'CL:0000133': 11, 'PATO:0002226': 12, 'GO:0048103': 12, 'UBERON:3000961': 12, 'UBERON:0003055': 12, 'UBERON:0013754': 12, 'UBERON:0002072': 12, 'GO:0071953': 12, 'UBERON:0011860': 12, 'UBERON:0010083': 12, 'UBERON:0002199': 12, 'UBERON:0011272': 12, 'UBERON:0006314': 12, 'UBERON:0002193': 12, 'UBERON:0004535': 12, 'CL:0000187': 12, 'GO:0006936': 12, 'CL:0000211': 12, 'GO:0001508': 12, 'GO:0007268': 12, 'GO:0007154': 12, 'CL:0000055': 12, 'UBERON:0004905': 12, 'UBERON:0000076': 12, 'UBERON:0003077': 12, 'UBERON:0007282': 12, 'CL:0011115': 12, 'GO:0017145': 12, 'PATO:0001397': 12, 'PATO:0002009': 12, 'UBERON:0002328': 12, 'UBERON:0007284': 12, 'UBERON:0005061': 12, 'CL:0011012': 12, 'CL:0011026': 12, 'CL:0007004': 12, 'CL:0000099': 12, 'CL:2000029': 12, 'UBERON:0009615': 12, 'UBERON:0001013': 13, 'UBERON:0011825': 13, 'GO:0098643': 13, 'UBERON:0004016': 13, 'PATO:0001548': 13, 'UBERON:0000948': 13, 'UBERON:0001981': 13, 'CL:0000183': 13, 'CL:0000056': 13, 'GO:0042391': 13, 'GO:0098916': 13, 'GO:0045202': 13, 'UBERON:0034921': 13, 'UBERON:0007285': 13, 'UBERON:0009618': 13, 'GO:0030154': 13, 'PATO:0001396': 13, 'PR:000014841': 13, 'UBERON:0004880': 13, 'UBERON:0006267': 13, 'UBERON:0004734': 13, 'UBERON:0007281': 13, 'UBERON:0011822': 14, 'CL:0000136': 14, 'UBERON:0011821': 14, 'UBERON:0017650': 14, 'UBERON:0004290': 14, 'UBERON:0007100': 14, 'UBERON:0004151': 14, 'UBERON:0015410': 14, 'UBERON:0004141': 14, 'GO:0008015': 14, 'UBERON:0000178': 14, 'CL:0000071': 14, 'UBERON:0007500': 14, 'UBERON:0004537': 14, 'UBERON:0006965': 14, 'CL:0000680': 14, 'GO:0034220': 14, 'GO:0099537': 14, 'GO:0098794': 14, 'GO:0098793': 14, 'UBERON:0005256': 14, 'GO:0048869': 14, 'PATO:0070044': 14, 'UBERON:0003068': 14, 'UBERON:0006268': 14, 'UBERON:0006238': 14, 'UBERON:0003052': 14, 'UBERON:0011823': 15, 'CL:0000325': 15, 'UBERON:0000486': 15, 'UBERON:0016888': 15, 'UBERON:0015228': 15, 'CL:0002494': 15, 'UBERON:0005498': 15, 'CL:0000232': 15, 'UBERON:0001969': 15, 'UBERON:0002390': 15, 'UBERON:0006596': 15, 'CL:0002139': 15, 'UBERON:0004638': 15, 'CL:0000115': 15, 'CL:0000566': 15, 'UBERON:0014903': 15, 'GO:0048754': 15, 'GO:0006811': 15, 'GO:0055085': 15, 'GO:0099536': 15, 'UBERON:0009142': 15, 'UBERON:0000955': 15, 'UBERON:0007651': 15, 'UBERON:0001891': 15, 'UBERON:0002028': 15, 'PATO:0001690': 16, 'UBERON:0004291': 16, 'CL:0000081': 16, 'CL:0000329': 16, 'CL:0000764': 16, 'PATO:0002039': 16, 'GO:0005840': 16, 'PR:000001945': 16, 'CL:0000558': 16, 'GO:0005577': 16, 'UBERON:0003061': 16, 'UBERON:0004852': 16, 'PR:000001444': 16, 'PR:000002112': 16, 'PR:000016043': 16, 'UBERON:0011695': 16, 'GO:0061138': 16, 'CHEBI:24867': 16, 'GO:0007267': 16, 'GO:0050890': 16, 'UBERON:0002616': 16, 'UBERON:0003849': 16, 'UBERON:0009616': 16, 'UBERON:0002298': 16, 'UBERON:0007277': 16, 'PATO:0001579': 17, 'UBERON:0004139': 17, 'CL:0000988': 17, 'GO:0015671': 17, 'CL:0000763': 17, 'GO:0071971': 17, 'PR:000001002': 17, 'PR:000001004': 17, 'PR:000001012': 17, 'PR:000001020': 17, 'PR:000001024': 17, 'PR:000001083': 17, 'PR:000001084': 17, 'PR:000001289': 17, 'PR:000001839': 17, 'PR:000001889': 17, 'PR:000002978': 17, 'CL:0000552': 17, 'GO:0005615': 17, 'UBERON:0001986': 17, 'PR:000001327': 17, 'PR:000001971': 17, 'UBERON:0004716': 17, 'GO:0001763': 17, 'GO:0023052': 17, 'UBERON:0000073': 17, 'UBERON:0003714': 17, 'UBERON:0003099': 17, 'UBERON:0003080': 17, 'UBERON:0010286': 17, 'UBERON:0001896': 17, 'UBERON:0001943': 17, 'UBERON:0003852': 17, 'UBERON:0003084': 18, 'GO:0015669': 18, 'CHEBI:15379': 18, 'CL:0000049': 18, 'GO:0016050': 18, 'GO:0097734': 18, 'GO:0070062': 18, 'PR:000001005': 18, 'PR:000001018': 18, 'PR:000001023': 18, 'PR:000002976': 18, 'CL:0000765': 18, 'CL:0017502': 18, 'GO:0030263': 18, 'CL:0000550': 18, 'GO:0005576': 18, 'UBERON:0016887': 18, 'CL:0000365': 18, 'GO:0050789': 18, 'CL:0000125': 18, 'CL:0000008': 18, 'UBERON:0003056': 18, 'GO:0002027': 18, 'GO:0043576': 18, 'GO:0044058': 18, 'UBERON:0005290': 18, 'UBERON:0010285': 18, 'UBERON:0004140': 19, 'UBERON:0007005': 19, 'CL:0002032': 19, 'GO:0140112': 19, 'GO:1903561': 19, 'PR:000025796': 19, 'PR:000001022': 19, 'GO:0030218': 19, 'GO:0005730': 19, 'CL:0000547': 19, 'PATO:0002418': 19, 'GO:0030261': 19, 'GO:0030262': 19, 'CL:0017504': 19, 'GO:0000792': 19, 'CL:0000549': 19, 'CL:0000007': 19, 'CL:0010017': 19, 'GO:0065007': 19, 'CL:0000095': 19, 'GO:0008016': 19, 'GO:0051239': 19, 'GO:0044057': 19, 'UBERON:0004733': 19, 'UBERON:0010096': 19, 'UBERON:0002020': 19, 'UBERON:0009581': 19, 'UBERON:0007688': 20, 'UBERON:0036146': 20, 'UBERON:0009881': 20, 'CL:0008001': 20, 'PATO:0001401': 20, 'CL:0000837': 20, 'GO:0065010': 20, 'GO:0030099': 20, 'GO:0034101': 20, 'GO:0031981': 20, 'CL:0002242': 20, 'PATO:0040072': 20, 'CL:0017503': 20, 'CL:0000038': 20, 'PATO:0070045': 20, 'GO:0051276': 20, 'GO:0006921': 20, 'PATO:0070047': 20, 'GO:0000785': 20, 'GO:1903522': 20, 'GO:0060047': 20, 'UBERON:0004732': 20, 'UBERON:0011215': 20, 'GO:0043025': 20, 'UBERON:0004061': 20, 'PR:000001869': 21, 'PR:000002981': 21, 'PR:000001003': 21, 'CL:0000037': 21, 'GO:0043230': 21, 'GO:0030097': 21, 'GO:0002262': 21, 'GO:0070013': 21, 'PATO:0002505': 21, 'PATO:0002094': 21, 'CL:0000839': 21, 'CL:0000050': 21, 'GO:0005694': 21, 'GO:0097194': 21, 'GO:0003015': 21, 'UBERON:0000063': 21, 'GO:0044297': 21, 'GO:0036477': 21, 'UBERON:0034707': 21, 'UBERON:0004060': 21, 'UBERON:0004062': 21, 'UBERON:0004022': 21, 'PR:000029032': 22, 'GO:0002244': 22, 'GO:0048468': 22, 'GO:0002376': 22, 'GO:0048872': 22, 'GO:0043233': 22, 'PATO:0001404': 22, 'CL:0002031': 22, 'GO:0030219': 22, 'GO:0032060': 22, 'GO:0006915': 22, 'UBERON:0034705': 22, 'UBERON:0034706': 22, 'UBERON:0003842': 22, 'PR:000036194': 23, 'NCBITaxon:10090': 23, 'GO:0048871': 23, 'GO:0031974': 23, 'PATO:0001400': 23, 'CL:0000556': 23, 'GO:0032059': 23, 'GO:0012501': 23, 'GO:0097190': 23, 'NCBITaxon:862507': 24, 'GO:0042592': 24, 'PATO:0001393': 24, 'CL:0000553': 24, 'GO:0008219': 24, 'GO:0007165': 24, 'NCBITaxon:10088': 25, 'PATO:0001374': 25, 'GO:0007113': 25, 'GO:0050794': 25, 'GO:0051716': 25, 'NCBITaxon:39107': 26, 'GO:0000278': 26, 'GO:0050896': 26, 'NCBITaxon:10066': 27, 'GO:0007049': 27, 'GO:0140014': 27, 'NCBITaxon:337687': 28, 'GO:0000280': 28, 'GO:1903047': 28, 'NCBITaxon:1963758': 29, 'GO:0048285': 29, 'GO:0022402': 29, 'NCBITaxon:9989': 30, 'NCBITaxon:314147': 31, 'NCBITaxon:314146': 32, 'NCBITaxon:1437010': 33, 'NCBITaxon:9347': 34, 'NCBITaxon:32525': 35, 'NCBITaxon:40674': 36}",0.6000,-1,0.6000,0.2500
370,2370,2370,2370,2370,2370,5,Lung,0.75,"FCER1A,CD1C,GPR183,S100B,CLEC10A,CD1E,FCGR2B,PKIB,CST7,CLEC5A",dendritic cell,dendritic cell,CL:0000451,Dendritic cells,CL:0000451,Dendritic cells,CL:0000451,Dendritic cells,Plasmablasts,CL:0000451,CL:0000980,dendritic cell,plasmablast,dendritic cell,dendritic cell,0,-1,0,0,1.0000,1.0000,1.0000,0.5714
371,2371,2371,2371,2371,2371,5,Lung,0.75,"BPIFB1,LCN2,SCGB1A1,MSMB,SCGB3A1,WFDC2,TFF3,CP,SERPINB3,TSPAN1",respiratory goblet cell,respiratory goblet cell,CL:0002370,Club cells,CL:0000158,Clara cells,CL:0000158,Mucous cells,Club cells,CL:0000319,CL:0000158,mucus secreting cell,club cell,club cell,club cell,-1,-1,-1,-1,0.5556,0.5556,0.1250,0.5556
372,2372,2372,2372,2372,2372,5,Lung,0.75,"S100A2,MIR205HG,KRT5,KRT15,KRT19,KRT17,ALDH3A1,PERP,TACSTD2,IGFBP2",basal cell,basal cell,CL:0000646,Basal cells,CL:0000646,Epithelial cells,CL:0000066,Basal cells,Epithelial cells,CL:0000646,CL:0000066,basal cell,epithelial cell,basal cell,epithelial cell,0,17,0,17,1.0000,0.3333,1.0000,0.3333
373,2373,2373,2373,2373,2373,5,Lung,0.75,"JCHAIN,MZB1,IGHG3,DERL3,IGHG2,CD79A,IGHG4,IGHA2,TNFRSF17,SPAG4",plasma cell,plasma cell,CL:0000786,Plasma cells,CL:0000786,B lymphocytes,CL:0000236,Plasma cells,Plasma cells,CL:0000786,CL:0000786,plasma cell,plasma cell,plasma cell,B cell,0,0,0,4,1.0000,0.6667,1.0000,1.0000
374,2374,2374,2374,2374,2374,5,Lung,0.75,"CD79A,MS4A1,TNFRSF13C,IGHM,VPREB3,TNFRSF13B,BLK,LINC01781,CD19,PAX5",b cell,B cell,CL:0000236,B cells,CL:0000236,B lymphocytes,CL:0000236,B cells,B cells,CL:0000236,CL:0000236,b cell,b cell,b cell,B cell,0,0,0,0,1.0000,1.0000,1.0000,1.0000
375,2375,2375,2375,2375,2375,5,Lung,0.75,"PRR4,PRB3,TCN1,C6orf58,LPO,TTYH1,LINC01829,SLC5A1,PRB1,ANO1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,Secretory cells,CL:0000151,Goblet cells,CL:0000160,Salivary gland cells,Salivary gland cells,CL:0009005,CL:0009005,salivary gland cell,salivary gland cell,secretory cell,goblet cell,-1,-1,4,-1,0.3333,0.3333,0.4000,0.4000
376,2376,2376,2376,2376,2376,5,Lung,0.75,"FGL2,MS4A6A,CD163,MAFB,CSF1R,FCGR3A,AIF1,RNASE6,LST1,HCLS1",non-classical monocyte,non-classical monocyte,CL:0000875,Macrophages,CL:0000235,Macrophages,CL:0000235,Monocytes,Monocytes,CL:0000576,CL:0000576,monocyte,monocyte,macrophage,macrophage,1,1,3,3,0.5714,0.5714,0.8000,0.8000
377,2377,2377,2377,2377,2377,5,Lung,0.75,"FCN3,MT1M,TIMP3,RAMP2,SLC6A4,VWF,CLDN5,FAM107A,CALCRL,LRRC32",capillary endothelial cell,capillary endothelial cell,CL:0002144,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,2,2,2,2,0.6000,0.6000,0.6000,0.6000
378,2378,2378,2378,2378,2378,5,Lung,0.75,"EDNRB,CLDN5,IL1RL1,CA4,EMCN,GNG11,TIMP3,HPGD,SPARCL1,RAMP2",capillary aerocyte,,,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,4,4,4,4,0.4286,0.4286,0.4286,0.4286
379,2379,2379,2379,2379,2379,5,Lung,0.75,"RTKN2,SCEL,NTM,MS4A15,NCKAP5,PKDCC,ITLN2,UPK3B,MYRF,ST6GALNAC5",type i pneumocyte,type I pneumocyte,CL:0002062,Pericytes,CL:0000669,Clara cells,CL:0000158,Thymic epithelial cells,Epidermal cells,CL:0002364,CL:0000362,cortical thymic epithelial cell,epidermal cell,pericyte,club cell,-1,-1,-1,-1,0.2500,0.5455,0.4000,0.3333
380,2380,2380,2380,2380,2380,5,Lung,0.75,"ACKR1,VWF,C7,SPARCL1,IGFBP7,RAMP3,TIMP3,PRSS23,LIFR,CLU",vein endothelial cell,vein endothelial cell,CL:0002543,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3,0.5000,0.5000,0.5000,0.5000
