,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4-0613_Clname,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_Clname,gpt-4-turbo-2024-04-09_CLID,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_Clname,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified_new,gpt-4o-mini-2024-07-18_aggrement_modified_new,gpt-4-0613_aggrement_modified_new,gpt-4-turbo-2024-04-09_aggrement_modified_new
389,2389,2389,2389,Lung,5,0.75,"COX4I2,PDGFRB,PPP1R14A,RGN,NDUFA4L2,HIGD1B,BGN",pericyte cell,pericyte,CL:0000669,pericyte,21. Pericytes,Pericytes,Pericytes,Myocytes,pericyte,CL:0000669,pericyte,CL:0000669,pericyte,CL:0000669,muscle cell,CL:0000187,0,0,0,14,1.0000,0.5000,1.0000,1.0000
390,2390,2390,2390,Lung,5,0.75,"ITLN1,BCHE,HAS1,ROR2,RSPO1,VIPR2,CPB1",mesothelial cell,mesothelial cell,CL:0000077,epithelial cell,22. Stromal cells in intestinal mucosa,Enteroendocrine Cells,Club Cells Alveolar Type II Cells,Club Cells,enteroendocrine cell,CL:0000164,stromal cell,CL:0000499,pulmonary alveolar type 2 cell,CL:0002063,club cell,CL:0000158,-1,-1,-1,-1,0.5714,0.3750,0.4286,0.2857
391,2391,2391,2391,Lung,5,0.75,"ABCA6,SGIP1,TARID,CARMN,AC009269.2,CACNA1C,BMP5",fibroblast,fibroblast,CL:0000057,fibroblast,23. Endothelial cells,Cardiac Muscle Cells,Alveolar Type II Epithelial Cells,Alveolar Type 2 Cells,cardiac muscle cell,CL:0000746,endothelial cell,CL:0000115,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,-1,-1,-1,-1,0.3333,0.3333,0.3333,0.4000
392,2392,2392,2392,Lung,5,0.75,"RNASE2,MPEG1,AIF1,FGL2,LILRA1,CD300E,LILRB2",intermediate monocyte,intermediate monocyte,CL:0002393,macrophage/monocyte,24. Monocytes,Macrophages,Macrophages Dendritic Cells,Immune Cells,macrophage,CL:0000235,monocyte,CL:0000576,dendritic cell,CL:0000451,leukocyte,CL:0000738,3,1,4,3,0.5714,0.5000,0.5714,0.8000
393,2393,2393,2393,Lung,5,0.75,"CLNK,DGKI,HEPACAM2,CLCNKB,LINC01187,ASCL3,CEL",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,epithelial cell,25. Not applicable (ambiguous markers),Interfollicular Epithelial Cells,Ciliated Cells Secretory Cells,Endothelial Cells,epithelial cell,CL:0000066,medullary thymic epithelial cell type 4,CL:0009074,ciliated cell,CL:0000064,endothelial cell,CL:0000115,2,-1,9,15,0.3333,0.3333,0.6000,0.4000
394,2394,2394,2394,Lung,5,1.0,"GPRC5A,EMP2,SCEL,DST,RTKN2,SPOCK2,ARHGEF26,LAMA3,AGER,LMO7",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,epithelial cell,1. Keratinocytes,Bronchial epithelial cells,Type I Alveolar Epithelial Cells,Epithelial Cells,bronchial epithelial cell,CL:0002328,keratinocyte,CL:0000312,pulmonary alveolar type 1 cell,CL:0002062,epithelial cell,CL:0000066,-1,-1,0,3,1.0000,0.5000,0.5455,0.4444
395,2395,2395,2395,Lung,5,1.0,"BANK1,CD79A,ADAM28,VPREB3,SP140,BLK,CD22,LINC00926,CD79B,MS4A1",B,B cell,CL:0000236,b cell,2. B cells,B cells,B Cells Plasma Cells,B Cells,b cell,CL:0000236,b cell,CL:0000236,plasma cell,CL:0000786,b cell,CL:0000236,0,0,-1,0,0.6667,1.0000,1.0000,1.0000
396,2396,2396,2396,Lung,5,1.0,"PERP,DST,S100A2,ITGA2,FHL2,KRT15,KRT17,CLDN1,KRT19,KRT5",Basal,basal cell,CL:0000646,stem cell,3. Epithelial cells,Basal cells,Basal Cells Epithelium Cells,Keratinocytes,basal cell,CL:0000646,epithelial cell,CL:0000066,basal proper cell of olfactory epithelium,CL:0002184,keratinocyte,CL:0000312,0,17,-1,-1,0.2500,0.2500,1.0000,0.3333
397,2397,2397,2397,Lung,5,1.0,"VCAN,S100A12,S100A9,CSF3R,METTL9,S100A8,CD300E,CTSS,FCN1,CD99",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,macrophage/monocyte,4. Myeloid cells,Neutrophils,Neutrophils,Macrophages,neutrophil,CL:0000775,myeloid cell,CL:0000763,neutrophil,CL:0000775,macrophage,CL:0000235,-1,3,-1,3,0.5000,0.5714,0.5000,0.5000
398,2398,2398,2398,Lung,5,1.0,"TRAT1,CAMK4,CD6,ITK,MALAT1,BCL11B,IL7R,MAL,CD2,LEF1",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,5. T cells,T cells,T Cells Helper T Cells,T Cells,t cell,CL:0000084,t cell,CL:0000084,T-helper 9 cell,CL:0002061,t cell,CL:0000084,3,3,-1,3,0.8182,0.6667,0.6667,0.6667
399,2399,2399,2399,Lung,5,1.0,"RSPH1,ZMYND10,CCDC170,DNAH6,FANK1,SNTN,CDHR3,CAPS,FAM92B,C20orf85",Ciliated,ciliated cell,CL:0000064,ciliated cell,6. Ciliated epithelial cells,Ciliated cells,Ciliated Cells,Ciliated Cells,ciliated cell,CL:0000064,ciliated epithelial cell,CL:0000067,ciliated cell,CL:0000064,ciliated cell,CL:0000064,0,-1,0,0,1.0000,1.0000,1.0000,0.7500
400,2400,2400,2400,Lung,5,1.0,"FPR3,MS4A6A,HLA-DPB1,HLA-DMB,CLEC10A,HLA-DQA1,FCGR2B,GPR183,RGS1,CSF2RA",Dendritic,dendritic cell,CL:0000451,dendritic cell,7. Dendritic cells,CD1c+ Dendritic cells,Dendritic Cells,Dendritic Cells,CD1c-positive myeloid dendritic cell,CL:0002399,dendritic cell,CL:0000451,dendritic cell,CL:0000451,dendritic cell,CL:0000451,-1,0,0,0,1.0000,1.0000,0.6250,1.0000
401,2401,2401,2401,Lung,5,1.0,"C1S,LUM,SLIT2,C3,ADH1B,DCN,CFD,FBLN1,C1R,ABLIM1",Fibroblast,fibroblast,CL:0000057,fibroblast,8. Fibroblasts,Hepatic stellate cells,Fibroblasts,Endothelial Cells,hepatic stellate cell,CL:0000632,fibroblast,CL:0000057,fibroblast,CL:0000057,endothelial cell,CL:0000115,-1,0,0,-1,1.0000,0.4000,0.8000,1.0000
402,2402,2402,2402,Lung,5,1.0,"PKHD1L1,PROX1,IGFBP7,TFPI,TBX1,PPFIBP1,CCL21,TFF3,MMRN1,TIMP3",Lymphatic,,,immune cell,9. Lymphatic endothelial cells,Lymphatic endothelial cells,Lymphatic Endothelial Cells,Epithelial Cells,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,epithelial cell,CL:0000066,-1,-1,-1,10,0.2500,0.3333,0.2500,0.2500
403,2403,2403,2403,Lung,5,1.0,"C1QB,C1QA,GPD1,ITGAX,OLR1,SLCO2B1,MARCO,APOC1,VSIG4,ACP5",Macrophage,macrophage,CL:0000235,macrophage/monocyte,10. Macrophages,Alveolar macrophages,Macrophages,Macrophages,alveolar macrophage,CL:0000583,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,-1,0,0,0,1.0000,1.0000,0.7143,1.0000
404,2404,2404,2404,Lung,5,1.0,"CD247,NKG7,GNLY,PYHIN1,KLRD1,GZMB,SPON2,KLRF1,PRF1,FCGR3A",Natural Killer,natural killer cell,CL:0000623,t/nk cell,11. Cytotoxic T cells,NK cells,Natural Killer Cells,Natural Killer Cells,natural killer cell,CL:0000623,cytotoxic t cell,CL:0000910,natural killer cell,CL:0000623,natural killer cell,CL:0000623,0,-1,0,0,1.0000,1.0000,1.0000,0.4167
405,2405,2405,2405,Lung,5,1.0,"MZB1,SEC11C,PRDX4,SSR4,HSP90B1,POU2AF1,TNFRSF17,DERL3,XBP1,MANF",Plasma,plasma cell,CL:0000786,b cell,12. Plasma cells,Plasma cells,B Cells,B Cells,plasma cell,CL:0000786,plasma cell,CL:0000786,b cell,CL:0000236,b cell,CL:0000236,0,0,4,4,0.6667,0.6667,1.0000,1.0000
406,2406,2406,2406,Lung,5,1.0,"SFTPD,LPCAT1,NAPSA,SFTPB,SFTPA1,SLC34A2,ABCA3,SFTPC,SFTPA2,LAMP3",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,epithelial cell,13. Alveolar type II cells,Alveolar type 2 cells,Alveolar Type II Cells,Alveolar Type II Cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,0,0,0,0,1.0000,1.0000,1.0000,1.0000
407,2407,2407,2407,Lung,5,1.0,"HDC,VWA5A,KIT,MS4A2,TPSAB1,GRAP2,CPA3,CD44,HPGDS,GATA2",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",granulocyte,14. Mast cells,Mast cells,Mast Cells,Mast Cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,-1,-1,-1,-1,-1,-1,-1,-1
408,2408,2408,2408,Lung,5,1.0,"AIF1,LILRB2,RHOC,LST1,SAT1,IFITM2,COTL1,FCGR3A,RPS19,FCN1",CD16+ Monocyte,,,macrophage/monocyte,15. Macrophages,Classical monocytes,Monocytes,Monocytes,classical monocyte,CL:0000860,macrophage,CL:0000235,monocyte,CL:0000576,monocyte,CL:0000576,3,4,2,2,0.6667,0.6667,0.5714,0.5000
409,2409,2409,2409,Lung,5,1.0,"RAMP3,FLNB,CDH5,CDC42EP1,NOSTRIN,PODXL,CD81,EPAS1,FCN3,BTNL9",Capillary,,,blood vessel cell,16. Endothelial cells,Endothelial cells,Endothelial Cells,Smooth Muscle Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,smooth muscle cell,CL:0000192,4,4,4,-1,-1,-1,-1,-1
410,2410,2410,2410,Lung,5,1.0,"CD8A,CD3D,RPS27,CD3G,CCL5,CD8B,NKG7,RPL34,GZMH,GZMA",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,17. Cytotoxic T cells,Cytotoxic T cells,Cytotoxic T cells,CD8+ T cells,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,"CD8-positive, alpha-beta T cell",CL:0000625,-1,-1,-1,0,0.6364,1.0000,0.6364,0.6364
411,2411,2411,2411,Lung,5,1.0,"WFDC2,CTSE,CYB5A,KIAA1324,CEACAM6,C16orf89,SFTPB,DSTN,PIGR,SCGB3A2",Club,club cell,CL:0000158,epithelial cell,18. Secretory epithelial cells,Goblet cells,Tumor cells,Clara cells (Club cells),goblet cell,CL:0000160,fallopian tube secretory epithelial cell,CL:4030006,neoplastic cell,CL:0001063,club cell,CL:0000158,-1,-1,-1,0,0.1667,1.0000,0.4286,0.2857
412,2412,2412,2412,Lung,5,1.0,"COL3A1,ITGBL1,CALD1,ASPN,COL1A1,BGN,LTBP1,COL6A3,COL1A2,POSTN",Myofibroblast,myofibroblast cell,CL:0000186,myofibroblast cell,19. Fibroblasts,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1,0.6000,0.6000,0.6000,0.6000
413,2413,2413,2413,Lung,5,1.0,"IRF4,IL3RA,SEC61B,TYROBP,PPP1R14B,GZMB,NPC2,IRF7,PTPRE,PLD4",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,dendritic cell,20. Dendritic cells,Dendritic cells,Plasmacytoid dendritic cells and granzyme B-expressing cytotoxic lymphocytes,T cells,dendritic cell,CL:0000451,dendritic cell,CL:0000451,plasmacytoid dendritic cell,CL:0000784,t cell,CL:0000084,1,1,0,4,1.0000,0.4444,0.8333,0.8333
414,2414,2414,2414,Lung,5,1.0,"KPNA2,NUSAP1,STMN1,TYMS,TPX2,ANLN,H2AFZ,UBE2C,BIRC5,CDK1",Proliferating Macrophage,,,macrophage/monocyte,21. Mitotically active cells,M phase cells,Proliferating cells,Proliferating cells,M phase,GO:0000279,electrically active cell,CL:0000211,cycling B cell,CL:4033068,cycling B cell,CL:4033068,-1,13,-1,-1,0.3636,0.3636,-1,0.1667
415,2415,2415,2415,Lung,5,1.0,"HMGB2,CENPF,NUSAP1,TOP2A,UBE2C,AURKB,KIF2C,H2AFV,SMC4,BIRC5",Proliferating NK/T,,,t/nk cell,22. Mitotically active cells,Mitotic cells,Proliferating cells,High proliferative cells,basal cell,CL:0000646,electrically active cell,CL:0000211,cycling B cell,CL:4033068,"CD27-high, CD11b-high natural killer cell, mouse",CL:0002347,-1,11,-1,-1,0.4167,0.3571,0.1667,0.1000
416,2416,2416,2416,Lung,5,1.0,"ZNF385D,SPARCL1,POSTN,ENPP2,VWF,SPRY1,INHBB,COL15A1,PLVAP,EMCN",Bronchial Vessel,,,bronchial cell,23. Endothelial cells,Vascular endothelial cells,Endothelial cells,Macrophages,endothelial cell of vascular tree,CL:0002139,endothelial cell,CL:0000115,endothelial cell,CL:0000115,macrophage,CL:0000235,13,13,13,-1,0.2857,0.2222,0.2500,0.2857
